family,n,inst,p,ceiling,kind,param,regret_raw,regret_norm
ER(0.5),12,1,1,0.847729,exact,0,0.020881,0.027598
ER(0.5),12,1,1,0.847729,rep,1,0.010522,0.014757
ER(0.5),12,1,1,0.847729,rep,2,0.03122,0.009497
ER(0.5),12,1,1,0.847729,rep,3,0.009701,0.016797
ER(0.5),12,1,1,0.847729,rep,4,0.046418,0.014757
ER(0.5),12,1,1,0.847729,rep,5,0.061855,0.014757
ER(0.5),12,1,1,0.847729,rep,6,0.009701,0.021812
ER(0.5),12,1,1,0.847729,rep,7,0.026089,0.016797
ER(0.5),12,1,1,0.847729,rep,8,0.03122,0.009497
ER(0.5),12,1,1,0.847729,rep,9,0.019142,0.014757
ER(0.5),12,1,1,0.847729,rep,10,0.031836,0.034048
ER(0.5),12,1,1,0.847729,avg,10,0.020881,0.027598
ER(0.5),12,1,1,0.847729,sweep,3,0.004971,0.000672
ER(0.5),12,1,1,0.847729,sweep,10,0.016498,0.021812
ER(0.5),12,1,1,0.847729,sweep,30,0.020881,0.014757
ER(0.5),12,1,1,0.847729,sweep,100,0.03122,0.014757
ER(0.5),12,1,1,0.847729,sweep,300,0.03122,0.014757
ER(0.5),12,1,3,0.924775,exact,0,0.074271,0.029402
ER(0.5),12,1,3,0.924775,rep,1,0.05394,0.022517
ER(0.5),12,1,3,0.924775,rep,2,0.066836,0.022517
ER(0.5),12,1,3,0.924775,rep,3,0.05394,0.022517
ER(0.5),12,1,3,0.924775,rep,4,0.058577,0.029402
ER(0.5),12,1,3,0.924775,rep,5,0.085285,0.013165
ER(0.5),12,1,3,0.924775,rep,6,0.05394,0.019548
ER(0.5),12,1,3,0.924775,rep,7,0.079177,0.013814
ER(0.5),12,1,3,0.924775,rep,8,0.066836,0.038242
ER(0.5),12,1,3,0.924775,rep,9,0.066836,0.022517
ER(0.5),12,1,3,0.924775,rep,10,0.068504,0.042886
ER(0.5),12,1,3,0.924775,avg,10,0.074271,0.029402
ER(0.5),12,1,3,0.924775,sweep,3,0.053285,0.011935
ER(0.5),12,1,3,0.924775,sweep,10,0.06156,0.013814
ER(0.5),12,1,3,0.924775,sweep,30,0.057379,0.029402
ER(0.5),12,1,3,0.924775,sweep,100,0.054243,0.029402
ER(0.5),12,1,3,0.924775,sweep,300,0.074271,0.029402
ER(0.5),12,2,1,0.836853,exact,0,0.026934,0.021868
ER(0.5),12,2,1,0.836853,rep,1,0.022427,0.030489
ER(0.5),12,2,1,0.836853,rep,2,0.026934,0.010821
ER(0.5),12,2,1,0.836853,rep,3,0.037569,0.011103
ER(0.5),12,2,1,0.836853,rep,4,0.037569,0.011103
ER(0.5),12,2,1,0.836853,rep,5,0.037569,0.005899
ER(0.5),12,2,1,0.836853,rep,6,0.037775,0.011103
ER(0.5),12,2,1,0.836853,rep,7,0.026934,0.036699
ER(0.5),12,2,1,0.836853,rep,8,0.014533,0.015814
ER(0.5),12,2,1,0.836853,rep,9,0.037569,0.015814
ER(0.5),12,2,1,0.836853,rep,10,0.040165,0.011103
ER(0.5),12,2,1,0.836853,avg,10,0.026934,0.021868
ER(0.5),12,2,1,0.836853,sweep,3,0.024696,0.00234
ER(0.5),12,2,1,0.836853,sweep,10,0.026934,0.005954
ER(0.5),12,2,1,0.836853,sweep,30,0.022427,0.015814
ER(0.5),12,2,1,0.836853,sweep,100,0.037775,0.021868
ER(0.5),12,2,1,0.836853,sweep,300,0.026934,0.036699
ER(0.5),12,2,3,0.932219,exact,0,0.094499,0.025315
ER(0.5),12,2,3,0.932219,rep,1,0.080653,0.005436
ER(0.5),12,2,3,0.932219,rep,2,0.070093,0.018958
ER(0.5),12,2,3,0.932219,rep,3,0.097358,0.012928
ER(0.5),12,2,3,0.932219,rep,4,0.077852,0.039154
ER(0.5),12,2,3,0.932219,rep,5,0.038315,0.025642
ER(0.5),12,2,3,0.932219,rep,6,0.072353,0.013233
ER(0.5),12,2,3,0.932219,rep,7,0.095661,0.013233
ER(0.5),12,2,3,0.932219,rep,8,0.072722,0.013233
ER(0.5),12,2,3,0.932219,rep,9,0.100362,0.022667
ER(0.5),12,2,3,0.932219,rep,10,0.072353,0.013233
ER(0.5),12,2,3,0.932219,avg,10,0.095661,0.025315
ER(0.5),12,2,3,0.932219,sweep,3,0.076016,0.007231
ER(0.5),12,2,3,0.932219,sweep,10,0.070093,0.011667
ER(0.5),12,2,3,0.932219,sweep,30,0.080653,0.013233
ER(0.5),12,2,3,0.932219,sweep,100,0.090765,0.018958
ER(0.5),12,2,3,0.932219,sweep,300,0.068324,0.025315
ER(0.5),12,3,1,0.824275,exact,0,0.027452,0.026456
ER(0.5),12,3,1,0.824275,rep,1,0.033416,0.020064
ER(0.5),12,3,1,0.824275,rep,2,0.022794,0.014559
ER(0.5),12,3,1,0.824275,rep,3,0.038251,0.009386
ER(0.5),12,3,1,0.824275,rep,4,0.040757,0.041362
ER(0.5),12,3,1,0.824275,rep,5,0.027452,0.009386
ER(0.5),12,3,1,0.824275,rep,6,0.027452,0.035032
ER(0.5),12,3,1,0.824275,rep,7,0.024773,0.009386
ER(0.5),12,3,1,0.824275,rep,8,0.024773,0.041362
ER(0.5),12,3,1,0.824275,rep,9,0.027452,0.004806
ER(0.5),12,3,1,0.824275,rep,10,0.038121,0.009386
ER(0.5),12,3,1,0.824275,avg,10,0.027452,0.026456
ER(0.5),12,3,1,0.824275,sweep,3,0.03083,0.014559
ER(0.5),12,3,1,0.824275,sweep,10,0.022794,0.020064
ER(0.5),12,3,1,0.824275,sweep,30,0.016732,0.026456
ER(0.5),12,3,1,0.824275,sweep,100,0.038121,0.015163
ER(0.5),12,3,1,0.824275,sweep,300,0.027452,0.026456
ER(0.5),12,3,3,0.925855,exact,0,0.081415,0.043432
ER(0.5),12,3,3,0.925855,rep,1,0.108223,0.006038
ER(0.5),12,3,3,0.925855,rep,2,0.088105,0.011191
ER(0.5),12,3,3,0.925855,rep,3,0.104501,0.019655
ER(0.5),12,3,3,0.925855,rep,4,0.092319,0.035231
ER(0.5),12,3,3,0.925855,rep,5,0.057818,0.020484
ER(0.5),12,3,3,0.925855,rep,6,0.108223,0.020484
ER(0.5),12,3,3,0.925855,rep,7,0.060206,0.036966
ER(0.5),12,3,3,0.925855,rep,8,0.088662,0.035231
ER(0.5),12,3,3,0.925855,rep,9,0.08331,0.019655
ER(0.5),12,3,3,0.925855,rep,10,0.077704,0.020484
ER(0.5),12,3,3,0.925855,avg,10,0.102552,0.047114
ER(0.5),12,3,3,0.925855,sweep,3,0.1622,0.01588
ER(0.5),12,3,3,0.925855,sweep,10,0.088662,0.025719
ER(0.5),12,3,3,0.925855,sweep,30,0.081415,0.016061
ER(0.5),12,3,3,0.925855,sweep,100,0.10217,0.04936
ER(0.5),12,3,3,0.925855,sweep,300,0.081415,0.043432
ER(0.5),12,4,1,0.852769,exact,0,0.018335,0.01161
ER(0.5),12,4,1,0.852769,rep,1,0.013893,0.01161
ER(0.5),12,4,1,0.852769,rep,2,0.022936,0.007434
ER(0.5),12,4,1,0.852769,rep,3,0.013893,0.003624
ER(0.5),12,4,1,0.852769,rep,4,0.018335,0.003624
ER(0.5),12,4,1,0.852769,rep,5,0.013893,0.01161
ER(0.5),12,4,1,0.852769,rep,6,0.013893,0.01161
ER(0.5),12,4,1,0.852769,rep,7,0.030241,0.016773
ER(0.5),12,4,1,0.852769,rep,8,0.033664,0.003624
ER(0.5),12,4,1,0.852769,rep,9,0.028436,0.003624
ER(0.5),12,4,1,0.852769,rep,10,0.029587,0.003624
ER(0.5),12,4,1,0.852769,avg,10,0.022936,0.01161
ER(0.5),12,4,1,0.852769,sweep,3,0.067692,0.003624
ER(0.5),12,4,1,0.852769,sweep,10,0.030241,0.01161
ER(0.5),12,4,1,0.852769,sweep,30,0.013893,0.01161
ER(0.5),12,4,1,0.852769,sweep,100,0.018335,0.016773
ER(0.5),12,4,1,0.852769,sweep,300,0.018335,0.01161
ER(0.5),12,4,3,0.916212,exact,0,0.061036,0.018577
ER(0.5),12,4,3,0.916212,rep,1,0.042578,0.016858
ER(0.5),12,4,3,0.916212,rep,2,0.065049,0.006925
ER(0.5),12,4,3,0.916212,rep,3,0.059245,0.023931
ER(0.5),12,4,3,0.916212,rep,4,0.048702,0.034453
ER(0.5),12,4,3,0.916212,rep,5,0.048702,0.017894
ER(0.5),12,4,3,0.916212,rep,6,0.048702,0.008214
ER(0.5),12,4,3,0.916212,rep,7,0.065049,0.012689
ER(0.5),12,4,3,0.916212,rep,8,0.057007,0.012689
ER(0.5),12,4,3,0.916212,rep,9,0.061036,0.006925
ER(0.5),12,4,3,0.916212,rep,10,0.099482,0.012689
ER(0.5),12,4,3,0.916212,avg,10,0.061036,0.023931
ER(0.5),12,4,3,0.916212,sweep,3,0.046444,0.024026
ER(0.5),12,4,3,0.916212,sweep,10,0.100776,0.012689
ER(0.5),12,4,3,0.916212,sweep,30,0.048702,0.031331
ER(0.5),12,4,3,0.916212,sweep,100,0.043257,0.031331
ER(0.5),12,4,3,0.916212,sweep,300,0.043257,0.034453
ER(0.5),12,5,1,0.867125,exact,0,0.019514,0.004257
ER(0.5),12,5,1,0.867125,rep,1,0.009928,0.008616
ER(0.5),12,5,1,0.867125,rep,2,0.009928,0.004257
ER(0.5),12,5,1,0.867125,rep,3,0.012949,0.004257
ER(0.5),12,5,1,0.867125,rep,4,0.012949,0.004257
ER(0.5),12,5,1,0.867125,rep,5,0.031593,0.004257
ER(0.5),12,5,1,0.867125,rep,6,0.04939,0.003017
ER(0.5),12,5,1,0.867125,rep,7,0.005959,0.004257
ER(0.5),12,5,1,0.867125,rep,8,0.012949,0.004257
ER(0.5),12,5,1,0.867125,rep,9,0.019514,0.008616
ER(0.5),12,5,1,0.867125,rep,10,0.035688,0.000677
ER(0.5),12,5,1,0.867125,avg,10,0.019514,0.008616
ER(0.5),12,5,1,0.867125,sweep,3,0.007719,0.001299
ER(0.5),12,5,1,0.867125,sweep,10,0.005959,0.004257
ER(0.5),12,5,1,0.867125,sweep,30,0.005959,0.004257
ER(0.5),12,5,1,0.867125,sweep,100,0.019514,0.004257
ER(0.5),12,5,1,0.867125,sweep,300,0.019514,0.004257
ER(0.5),12,5,3,0.931342,exact,0,0.055988,0.024356
ER(0.5),12,5,3,0.931342,rep,1,0.031679,0.037119
ER(0.5),12,5,3,0.931342,rep,2,0.040899,0.024356
ER(0.5),12,5,3,0.931342,rep,3,0.059679,0.018235
ER(0.5),12,5,3,0.931342,rep,4,0.058561,0.024169
ER(0.5),12,5,3,0.931342,rep,5,0.059894,0.005193
ER(0.5),12,5,3,0.931342,rep,6,0.033794,0.009715
ER(0.5),12,5,3,0.931342,rep,7,0.046192,0.016195
ER(0.5),12,5,3,0.931342,rep,8,0.046192,0.024169
ER(0.5),12,5,3,0.931342,rep,9,0.059679,0.005193
ER(0.5),12,5,3,0.931342,rep,10,0.044324,0.044659
ER(0.5),12,5,3,0.931342,avg,10,0.055988,0.024356
ER(0.5),12,5,3,0.931342,sweep,3,0.285347,0.005193
ER(0.5),12,5,3,0.931342,sweep,10,0.046192,0.018235
ER(0.5),12,5,3,0.931342,sweep,30,0.046192,0.024356
ER(0.5),12,5,3,0.931342,sweep,100,0.055988,0.024356
ER(0.5),12,5,3,0.931342,sweep,300,0.055988,0.024356
ER(0.5),12,6,1,0.817472,exact,0,0.020708,0.02612
ER(0.5),12,6,1,0.817472,rep,1,0.033032,0.008754
ER(0.5),12,6,1,0.817472,rep,2,0.016488,0.020328
ER(0.5),12,6,1,0.817472,rep,3,0.016488,0.008754
ER(0.5),12,6,1,0.817472,rep,4,0.025856,0.008754
ER(0.5),12,6,1,0.817472,rep,5,0.031228,0.006829
ER(0.5),12,6,1,0.817472,rep,6,0.016488,0.020328
ER(0.5),12,6,1,0.817472,rep,7,0.016488,0.020328
ER(0.5),12,6,1,0.817472,rep,8,0.020708,0.008754
ER(0.5),12,6,1,0.817472,rep,9,0.020708,0.008754
ER(0.5),12,6,1,0.817472,rep,10,0.025856,0.004736
ER(0.5),12,6,1,0.817472,avg,10,0.025856,0.013948
ER(0.5),12,6,1,0.817472,sweep,3,0.044683,0.003982
ER(0.5),12,6,1,0.817472,sweep,10,0.031228,0.008754
ER(0.5),12,6,1,0.817472,sweep,30,0.020708,0.02612
ER(0.5),12,6,1,0.817472,sweep,100,0.030737,0.013948
ER(0.5),12,6,1,0.817472,sweep,300,0.020708,0.02612
ER(0.5),12,6,3,0.912566,exact,0,0.091408,0.047839
ER(0.5),12,6,3,0.912566,rep,1,0.095797,0.03391
ER(0.5),12,6,3,0.912566,rep,2,0.071381,0.011005
ER(0.5),12,6,3,0.912566,rep,3,0.080201,0.021792
ER(0.5),12,6,3,0.912566,rep,4,0.073143,0.031993
ER(0.5),12,6,3,0.912566,rep,5,0.048136,0.063934
ER(0.5),12,6,3,0.912566,rep,6,0.080201,0.007957
ER(0.5),12,6,3,0.912566,rep,7,0.080201,0.041519
ER(0.5),12,6,3,0.912566,rep,8,0.071242,0.043415
ER(0.5),12,6,3,0.912566,rep,9,0.073143,0.011005
ER(0.5),12,6,3,0.912566,rep,10,0.078804,0.030278
ER(0.5),12,6,3,0.912566,avg,10,0.091408,0.047839
ER(0.5),12,6,3,0.912566,sweep,3,0.051251,0.021792
ER(0.5),12,6,3,0.912566,sweep,10,0.073796,0.021217
ER(0.5),12,6,3,0.912566,sweep,30,0.073143,0.047839
ER(0.5),12,6,3,0.912566,sweep,100,0.093549,0.039789
ER(0.5),12,6,3,0.912566,sweep,300,0.091408,0.047839
ER(0.5),12,7,1,0.784744,exact,0,0.031132,0.02154
ER(0.5),12,7,1,0.784744,rep,1,0.018216,0.011014
ER(0.5),12,7,1,0.784744,rep,2,0.026503,0.01582
ER(0.5),12,7,1,0.784744,rep,3,0.018216,0.011014
ER(0.5),12,7,1,0.784744,rep,4,0.018216,0.011014
ER(0.5),12,7,1,0.784744,rep,5,0.020163,0.02154
ER(0.5),12,7,1,0.784744,rep,6,0.028114,0.006998
ER(0.5),12,7,1,0.784744,rep,7,0.059113,0.003866
ER(0.5),12,7,1,0.784744,rep,8,0.026503,0.006998
ER(0.5),12,7,1,0.784744,rep,9,0.022809,0.003203
ER(0.5),12,7,1,0.784744,rep,10,0.048117,0.006998
ER(0.5),12,7,1,0.784744,avg,10,0.031132,0.01582
ER(0.5),12,7,1,0.784744,sweep,3,0.073401,0.003203
ER(0.5),12,7,1,0.784744,sweep,10,0.018216,0.01582
ER(0.5),12,7,1,0.784744,sweep,30,0.020163,0.034892
ER(0.5),12,7,1,0.784744,sweep,100,0.031132,0.01582
ER(0.5),12,7,1,0.784744,sweep,300,0.031132,0.02154
ER(0.5),12,7,3,0.877226,exact,0,0.075881,0.022452
ER(0.5),12,7,3,0.877226,rep,1,0.075881,0.033354
ER(0.5),12,7,3,0.877226,rep,2,0.082779,0.012631
ER(0.5),12,7,3,0.877226,rep,3,0.082779,0.005638
ER(0.5),12,7,3,0.877226,rep,4,0.071752,0.022452
ER(0.5),12,7,3,0.877226,rep,5,0.075881,0.039344
ER(0.5),12,7,3,0.877226,rep,6,0.078451,0.008083
ER(0.5),12,7,3,0.877226,rep,7,0.099102,0.021318
ER(0.5),12,7,3,0.877226,rep,8,0.082779,0.022452
ER(0.5),12,7,3,0.877226,rep,9,0.04854,0.030978
ER(0.5),12,7,3,0.877226,rep,10,0.099102,0.026772
ER(0.5),12,7,3,0.877226,avg,10,0.075881,0.022452
ER(0.5),12,7,3,0.877226,sweep,3,0.094418,0.023202
ER(0.5),12,7,3,0.877226,sweep,10,0.06412,0.017087
ER(0.5),12,7,3,0.877226,sweep,30,0.075881,0.018901
ER(0.5),12,7,3,0.877226,sweep,100,0.073114,0.022374
ER(0.5),12,7,3,0.877226,sweep,300,0.075881,0.022452
ER(0.5),12,8,1,0.818434,exact,0,0.031074,0.036839
ER(0.5),12,8,1,0.818434,rep,1,0.020643,0.036839
ER(0.5),12,8,1,0.818434,rep,2,0.031074,0.025578
ER(0.5),12,8,1,0.818434,rep,3,0.042333,0.030931
ER(0.5),12,8,1,0.818434,rep,4,0.063753,0.00583
ER(0.5),12,8,1,0.818434,rep,5,0.020643,0.008891
ER(0.5),12,8,1,0.818434,rep,6,0.012874,0.030931
ER(0.5),12,8,1,0.818434,rep,7,0.020756,0.013197
ER(0.5),12,8,1,0.818434,rep,8,0.027343,0.008891
ER(0.5),12,8,1,0.818434,rep,9,0.020756,0.030931
ER(0.5),12,8,1,0.818434,rep,10,0.020756,0.030931
ER(0.5),12,8,1,0.818434,avg,10,0.031074,0.036839
ER(0.5),12,8,1,0.818434,sweep,3,0.020756,0.018392
ER(0.5),12,8,1,0.818434,sweep,10,0.027343,0.013197
ER(0.5),12,8,1,0.818434,sweep,30,0.042333,0.036839
ER(0.5),12,8,1,0.818434,sweep,100,0.020756,0.036839
ER(0.5),12,8,1,0.818434,sweep,300,0.031074,0.036839
ER(0.5),12,8,3,0.897231,exact,0,0.070635,0.022632
ER(0.5),12,8,3,0.897231,rep,1,0.063802,0.018979
ER(0.5),12,8,3,0.897231,rep,2,0.099359,0.014741
ER(0.5),12,8,3,0.897231,rep,3,0.082821,0.022632
ER(0.5),12,8,3,0.897231,rep,4,0.056517,0.022632
ER(0.5),12,8,3,0.897231,rep,5,0.057216,0.014741
ER(0.5),12,8,3,0.897231,rep,6,0.052608,0.029234
ER(0.5),12,8,3,0.897231,rep,7,0.062355,0.010333
ER(0.5),12,8,3,0.897231,rep,8,0.044838,0.010333
ER(0.5),12,8,3,0.897231,rep,9,0.052608,0.014741
ER(0.5),12,8,3,0.897231,rep,10,0.064749,0.00345
ER(0.5),12,8,3,0.897231,avg,10,0.070635,0.022632
ER(0.5),12,8,3,0.897231,sweep,3,0.016224,0.002254
ER(0.5),12,8,3,0.897231,sweep,10,0.070635,0.010333
ER(0.5),12,8,3,0.897231,sweep,30,0.082821,0.010333
ER(0.5),12,8,3,0.897231,sweep,100,0.052608,0.010333
ER(0.5),12,8,3,0.897231,sweep,300,0.070635,0.022632
ER(0.5),12,9,1,0.823532,exact,0,0.04087,0.069087
ER(0.5),12,9,1,0.823532,rep,1,0.028664,0.051478
ER(0.5),12,9,1,0.823532,rep,2,0.03779,0.032007
ER(0.5),12,9,1,0.823532,rep,3,0.025323,0.059965
ER(0.5),12,9,1,0.823532,rep,4,0.043012,0.025059
ER(0.5),12,9,1,0.823532,rep,5,0.019714,0.024747
ER(0.5),12,9,1,0.823532,rep,6,0.029188,0.031393
ER(0.5),12,9,1,0.823532,rep,7,0.03779,0.043784
ER(0.5),12,9,1,0.823532,rep,8,0.051595,0.025059
ER(0.5),12,9,1,0.823532,rep,9,0.021652,0.032007
ER(0.5),12,9,1,0.823532,rep,10,0.029188,0.024747
ER(0.5),12,9,1,0.823532,avg,10,0.029188,0.091076
ER(0.5),12,9,1,0.823532,sweep,3,0.076212,0.033738
ER(0.5),12,9,1,0.823532,sweep,10,0.043012,0.017496
ER(0.5),12,9,1,0.823532,sweep,30,0.04087,0.069087
ER(0.5),12,9,1,0.823532,sweep,100,0.029188,0.059965
ER(0.5),12,9,1,0.823532,sweep,300,0.04087,0.091076
ER(0.5),12,9,3,0.922811,exact,0,0.089025,0.043094
ER(0.5),12,9,3,0.922811,rep,1,0.072028,0.00975
ER(0.5),12,9,3,0.922811,rep,2,0.070571,0.022038
ER(0.5),12,9,3,0.922811,rep,3,0.04586,0.022038
ER(0.5),12,9,3,0.922811,rep,4,0.054669,0.022038
ER(0.5),12,9,3,0.922811,rep,5,0.049894,0.025413
ER(0.5),12,9,3,0.922811,rep,6,0.072028,0.009963
ER(0.5),12,9,3,0.922811,rep,7,0.072028,0.009963
ER(0.5),12,9,3,0.922811,rep,8,0.077922,0.012785
ER(0.5),12,9,3,0.922811,rep,9,0.072028,0.042119
ER(0.5),12,9,3,0.922811,rep,10,0.087905,0.018554
ER(0.5),12,9,3,0.922811,avg,10,0.063888,0.043094
ER(0.5),12,9,3,0.922811,sweep,3,0.09792,0.043094
ER(0.5),12,9,3,0.922811,sweep,10,0.029778,0.022038
ER(0.5),12,9,3,0.922811,sweep,30,0.086802,0.036519
ER(0.5),12,9,3,0.922811,sweep,100,0.070571,0.043094
ER(0.5),12,9,3,0.922811,sweep,300,0.089025,0.043094
ER(0.5),12,10,1,0.867052,exact,0,0.025435,0.015064
ER(0.5),12,10,1,0.867052,rep,1,0.018426,0.015064
ER(0.5),12,10,1,0.867052,rep,2,0.025435,0.036104
ER(0.5),12,10,1,0.867052,rep,3,0.030384,0.005444
ER(0.5),12,10,1,0.867052,rep,4,0.024063,0.02083
ER(0.5),12,10,1,0.867052,rep,5,0.038669,0.015064
ER(0.5),12,10,1,0.867052,rep,6,0.010185,0.00199
ER(0.5),12,10,1,0.867052,rep,7,0.025435,0.005444
ER(0.5),12,10,1,0.867052,rep,8,0.048119,0.005444
ER(0.5),12,10,1,0.867052,rep,9,0.029807,0.010226
ER(0.5),12,10,1,0.867052,rep,10,0.010185,0.015064
ER(0.5),12,10,1,0.867052,avg,10,0.025435,0.015064
ER(0.5),12,10,1,0.867052,sweep,3,0.010185,0.005444
ER(0.5),12,10,1,0.867052,sweep,10,0.018426,0.005444
ER(0.5),12,10,1,0.867052,sweep,30,0.025435,0.015064
ER(0.5),12,10,1,0.867052,sweep,100,0.025435,0.015064
ER(0.5),12,10,1,0.867052,sweep,300,0.025435,0.015064
ER(0.5),12,10,3,0.93713,exact,0,0.063827,0.036327
ER(0.5),12,10,3,0.93713,rep,1,0.068028,0.036327
ER(0.5),12,10,3,0.93713,rep,2,0.067972,0.023547
ER(0.5),12,10,3,0.93713,rep,3,0.061426,0.036327
ER(0.5),12,10,3,0.93713,rep,4,0.051368,0.023547
ER(0.5),12,10,3,0.93713,rep,5,0.076438,0.006785
ER(0.5),12,10,3,0.93713,rep,6,0.046605,0.017057
ER(0.5),12,10,3,0.93713,rep,7,0.054083,0.027445
ER(0.5),12,10,3,0.93713,rep,8,0.048062,0.054202
ER(0.5),12,10,3,0.93713,rep,9,0.078382,0.002927
ER(0.5),12,10,3,0.93713,rep,10,0.047367,0.016842
ER(0.5),12,10,3,0.93713,avg,10,0.063827,0.036327
ER(0.5),12,10,3,0.93713,sweep,3,0.052565,0.023547
ER(0.5),12,10,3,0.93713,sweep,10,0.063827,0.016842
ER(0.5),12,10,3,0.93713,sweep,30,0.063827,0.023547
ER(0.5),12,10,3,0.93713,sweep,100,0.063827,0.036327
ER(0.5),12,10,3,0.93713,sweep,300,0.063827,0.036327
ER(0.25),12,1,1,0.763325,exact,0,0.031585,0.062813
ER(0.25),12,1,1,0.763325,rep,1,0.015327,0.02333
ER(0.25),12,1,1,0.763325,rep,2,0.040713,0.001729
ER(0.25),12,1,1,0.763325,rep,3,0.015327,0.026373
ER(0.25),12,1,1,0.763325,rep,4,0.046081,0.001729
ER(0.25),12,1,1,0.763325,rep,5,0.030227,0.030931
ER(0.25),12,1,1,0.763325,rep,6,0.015327,0.041098
ER(0.25),12,1,1,0.763325,rep,7,0.031585,0.02333
ER(0.25),12,1,1,0.763325,rep,8,0.022565,0.046599
ER(0.25),12,1,1,0.763325,rep,9,0.068574,0.007289
ER(0.25),12,1,1,0.763325,rep,10,0.042425,0.02333
ER(0.25),12,1,1,0.763325,avg,10,0.031585,0.041098
ER(0.25),12,1,1,0.763325,sweep,3,0.030227,0.018655
ER(0.25),12,1,1,0.763325,sweep,10,0.023173,0.022254
ER(0.25),12,1,1,0.763325,sweep,30,0.031585,0.062813
ER(0.25),12,1,1,0.763325,sweep,100,0.031585,0.041098
ER(0.25),12,1,1,0.763325,sweep,300,0.022565,0.062813
ER(0.25),12,1,3,0.86719,exact,0,0.079051,0.03499
ER(0.25),12,1,3,0.86719,rep,1,0.043155,0.023687
ER(0.25),12,1,3,0.86719,rep,2,0.095825,0.0272
ER(0.25),12,1,3,0.86719,rep,3,0.066705,0.034784
ER(0.25),12,1,3,0.86719,rep,4,0.107638,0.03499
ER(0.25),12,1,3,0.86719,rep,5,0.094896,0.023687
ER(0.25),12,1,3,0.86719,rep,6,0.065237,0.092007
ER(0.25),12,1,3,0.86719,rep,7,0.079051,0.023687
ER(0.25),12,1,3,0.86719,rep,8,0.082478,0.060895
ER(0.25),12,1,3,0.86719,rep,9,0.094065,0.015784
ER(0.25),12,1,3,0.86719,rep,10,0.110213,0.015784
ER(0.25),12,1,3,0.86719,avg,10,0.079051,0.050158
ER(0.25),12,1,3,0.86719,sweep,3,0.100101,0.023687
ER(0.25),12,1,3,0.86719,sweep,10,0.079051,0.03499
ER(0.25),12,1,3,0.86719,sweep,30,0.079051,0.023687
ER(0.25),12,1,3,0.86719,sweep,100,0.079051,0.050158
ER(0.25),12,1,3,0.86719,sweep,300,0.079051,0.03499
ER(0.25),12,2,1,0.800817,exact,0,0.030093,0.119521
ER(0.25),12,2,1,0.800817,rep,1,0.020778,0.049942
ER(0.25),12,2,1,0.800817,rep,2,0.051543,0.057279
ER(0.25),12,2,1,0.800817,rep,3,0.030093,0.039314
ER(0.25),12,2,1,0.800817,rep,4,0.030093,0.018453
ER(0.25),12,2,1,0.800817,rep,5,0.030093,0.019902
ER(0.25),12,2,1,0.800817,rep,6,0.022159,0.025451
ER(0.25),12,2,1,0.800817,rep,7,0.051543,0.025451
ER(0.25),12,2,1,0.800817,rep,8,0.041447,0.025451
ER(0.25),12,2,1,0.800817,rep,9,0.065285,0.08203
ER(0.25),12,2,1,0.800817,rep,10,0.041447,0.037324
ER(0.25),12,2,1,0.800817,avg,10,0.030093,0.057279
ER(0.25),12,2,1,0.800817,sweep,3,0.00488,0.002262
ER(0.25),12,2,1,0.800817,sweep,10,0.020778,0.004499
ER(0.25),12,2,1,0.800817,sweep,30,0.030093,0.092809
ER(0.25),12,2,1,0.800817,sweep,100,0.030093,0.112938
ER(0.25),12,2,1,0.800817,sweep,300,0.030093,0.119521
ER(0.25),12,2,3,0.902946,exact,0,0.068025,0.057341
ER(0.25),12,2,3,0.902946,rep,1,0.06311,0.028579
ER(0.25),12,2,3,0.902946,rep,2,0.094633,0.008582
ER(0.25),12,2,3,0.902946,rep,3,0.075948,0.016647
ER(0.25),12,2,3,0.902946,rep,4,0.075948,0.04381
ER(0.25),12,2,3,0.902946,rep,5,0.050877,0.029635
ER(0.25),12,2,3,0.902946,rep,6,0.063279,0.020317
ER(0.25),12,2,3,0.902946,rep,7,0.167011,0.008582
ER(0.25),12,2,3,0.902946,rep,8,0.093692,0.028579
ER(0.25),12,2,3,0.902946,rep,9,0.090314,0.016647
ER(0.25),12,2,3,0.902946,rep,10,0.093692,0.056034
ER(0.25),12,2,3,0.902946,avg,10,0.093692,0.029635
ER(0.25),12,2,3,0.902946,sweep,3,0.053106,0.037537
ER(0.25),12,2,3,0.902946,sweep,10,0.075948,0.020317
ER(0.25),12,2,3,0.902946,sweep,30,0.068025,0.04079
ER(0.25),12,2,3,0.902946,sweep,100,0.073854,0.057341
ER(0.25),12,2,3,0.902946,sweep,300,0.073854,0.057341
ER(0.25),12,3,1,0.74323,exact,0,0.037767,0.083595
ER(0.25),12,3,1,0.74323,rep,1,0.020874,0.029512
ER(0.25),12,3,1,0.74323,rep,2,0.037767,0.042646
ER(0.25),12,3,1,0.74323,rep,3,0.021221,0.034677
ER(0.25),12,3,1,0.74323,rep,4,0.020874,0.019633
ER(0.25),12,3,1,0.74323,rep,5,0.04885,0.03572
ER(0.25),12,3,1,0.74323,rep,6,0.079561,0.006739
ER(0.25),12,3,1,0.74323,rep,7,0.02243,0.057662
ER(0.25),12,3,1,0.74323,rep,8,0.042462,0.061562
ER(0.25),12,3,1,0.74323,rep,9,0.042462,0.015317
ER(0.25),12,3,1,0.74323,rep,10,0.037767,0.03572
