family,n,instance,seed,source_rep,p,ar_transfer,ar_ceiling,regret_transfer
ER(0.5),14,21,20272032,1,3,0.9064405974738374,0.9109694834374015,0.004528885963564044
ER(0.5),14,21,20272032,2,1,0.8248844340128432,0.8262748586494073,0.001390424636564136
ER(0.5),14,21,20272032,2,3,0.8833146328471776,0.9109694834374015,0.02765485059022388
ER(0.5),14,21,20272032,3,1,0.8255821536284887,0.8262748586494073,0.0006927050209185603
ER(0.5),14,21,20272032,3,3,0.9046615580785603,0.9109694834374015,0.006307925358841171
ER(0.5),14,22,20272033,1,1,0.787133592776422,0.7895140336522807,0.002380440875858647
ER(0.5),14,22,20272033,1,3,0.8802110107039878,0.8862191082638153,0.006008097559827563
ER(0.5),14,22,20272033,2,1,0.7895140336522807,0.7895140336522807,0.0
ER(0.5),14,22,20272033,2,3,0.8816828636766584,0.8862191082638153,0.004536244587156957
ER(0.5),14,22,20272033,3,1,0.787133592776422,0.7895140336522807,0.002380440875858647
ER(0.5),14,22,20272033,3,3,0.8755188270075662,0.8862191082638153,0.010700281256249111
ER(0.5),14,23,20272034,1,1,0.8151621241519136,0.8162730339576314,0.001110909805717819
ER(0.5),14,23,20272034,1,3,0.8995410759704151,0.9069232603144206,0.007382184344005505
ER(0.5),14,23,20272034,2,1,0.8139534395143393,0.8162730339576314,0.0023195944432921056
ER(0.5),14,23,20272034,2,3,0.8805466507708856,0.9069232603144206,0.026376609543535046
ER(0.5),14,23,20272034,3,1,0.8151621241519136,0.8162730339576314,0.001110909805717819
ER(0.5),14,23,20272034,3,3,0.895128928966756,0.9069232603144206,0.01179433134766461
ER(0.5),14,24,20272035,1,1,0.8268491425115834,0.8284122540042135,0.0015631114926301093
ER(0.5),14,24,20272035,1,3,0.9103410673527066,0.9122524941788765,0.0019114268261699596
ER(0.5),14,24,20272035,2,1,0.8284122540042135,0.8284122540042135,0.0
ER(0.5),14,24,20272035,2,3,0.8958216227935554,0.9122524941788765,0.016430871385321177
ER(0.5),14,24,20272035,3,1,0.8268491425115834,0.8284122540042135,0.0015631114926301093
ER(0.5),14,24,20272035,3,3,0.9082667958795267,0.9122524941788765,0.003985698299349805
ER(0.5),14,25,20272036,1,1,0.8411251075459278,0.8417834912924869,0.0006583837465590214
ER(0.5),14,25,20272036,1,3,0.9243443531819657,0.9271477541120703,0.0028034009301045604
ER(0.5),14,25,20272036,2,1,0.839830280017386,0.8417834912924869,0.0019532112751008412
ER(0.5),14,25,20272036,2,3,0.9045367090533953,0.9271477541120703,0.02261104505867495
ER(0.5),14,25,20272036,3,1,0.8411251075459278,0.8417834912924869,0.0006583837465590214
ER(0.5),14,25,20272036,3,3,0.9229057462275109,0.9271477541120703,0.004242007884559418
ER(0.5),14,26,20272037,1,1,0.8098818909321526,0.810277448792847,0.000395557860694451
ER(0.5),14,26,20272037,1,3,0.9024572527085923,0.9141518275733791,0.011694574864786755
ER(0.5),14,26,20272037,2,1,0.8096310886662859,0.810277448792847,0.0006463601265611629
ER(0.5),14,26,20272037,2,3,0.8897087829516496,0.9141518275733791,0.024443044621729526
ER(0.5),14,26,20272037,3,1,0.8098818909321526,0.810277448792847,0.000395557860694451
ER(0.5),14,26,20272037,3,3,0.896786370486732,0.9141518275733791,0.01736545708664705
ER(0.5),14,27,20272038,1,1,0.7843901865882272,0.7857945162212768,0.0014043296330495947
ER(0.5),14,27,20272038,1,3,0.8758015124271424,0.8895482654661883,0.013746753039045823
ER(0.5),14,27,20272038,2,1,0.7855616887403745,0.7857945162212768,0.0002328274809023645
ER(0.5),14,27,20272038,2,3,0.8727027839392452,0.8895482654661883,0.016845481526943096
ER(0.5),14,27,20272038,3,1,0.7843901865882272,0.7857945162212768,0.0014043296330495947
ER(0.5),14,27,20272038,3,3,0.8701535827563619,0.8895482654661883,0.01939468270982636
ER(0.5),14,28,20272039,1,1,0.8014771347409185,0.80176980297399,0.00029266823307150247
ER(0.5),14,28,20272039,1,3,0.8872646693290034,0.88975044903826,0.0024857797092565637
ER(0.5),14,28,20272039,2,1,0.80176980297399,0.80176980297399,0.0
ER(0.5),14,28,20272039,2,3,0.8809788808327502,0.88975044903826,0.008771568205509728
ER(0.5),14,28,20272039,3,1,0.8014771347409185,0.80176980297399,0.00029266823307150247
ER(0.5),14,28,20272039,3,3,0.8846563184193127,0.88975044903826,0.005094130618947257
ER(0.5),14,29,20272040,1,1,0.8282335526431717,0.8290720717518933,0.0008385191087216803
ER(0.5),14,29,20272040,1,3,0.9067776762218676,0.9106594815972855,0.003881805375417935
ER(0.5),14,29,20272040,2,1,0.8263861237912471,0.8290720717518933,0.002685947960646251
ER(0.5),14,29,20272040,2,3,0.88402244747005,0.9106594815972855,0.026637034127235504
ER(0.5),14,29,20272040,3,1,0.8282335526431717,0.8290720717518933,0.0008385191087216803
ER(0.5),14,29,20272040,3,3,0.9056029799722363,0.9106594815972855,0.005056501625049226
ER(0.5),14,30,20272041,1,1,0.8168839924806587,0.8178869755998799,0.0010029831192212013
ER(0.5),14,30,20272041,1,3,0.9023444274190906,0.9096380342723623,0.007293606853271739
ER(0.5),14,30,20272041,2,1,0.8160757198215135,0.8178869755998799,0.001811255778366383
ER(0.5),14,30,20272041,2,3,0.8812519630292371,0.9096380342723623,0.0283860712431252
ER(0.5),14,30,20272041,3,1,0.8168839924806587,0.8178869755998799,0.0010029831192212013
ER(0.5),14,30,20272041,3,3,0.8977119006877166,0.9096380342723623,0.011926133584645782
ER(0.25),12,1,20281812,1,1,0.7630087761708088,0.7633254617586126,0.00031668558780384437
ER(0.25),12,1,20281812,1,3,0.8600241532685711,0.8671899552473761,0.007165801978805009
ER(0.25),12,1,20281812,2,1,0.7592274083479565,0.7633254617586126,0.004098053410656055
ER(0.25),12,1,20281812,2,3,0.8505107434785437,0.8671899552473761,0.016679211768832358
ER(0.25),12,1,20281812,3,1,0.7561210617306465,0.7633254617586126,0.007204400027966074
ER(0.25),12,1,20281812,3,3,0.8600241532685711,0.8671899552473761,0.007165801978805009
ER(0.25),12,2,20281813,1,1,0.7985546944749456,0.8008168503983236,0.002262155923377973
ER(0.25),12,2,20281813,1,3,0.8906579520076031,0.9029464111173743,0.012288459109771166
ER(0.25),12,2,20281813,2,1,0.790312675737206,0.8008168503983236,0.010504174661117638
ER(0.25),12,2,20281813,2,3,0.8739690620816065,0.9029464111173743,0.028977349035767763
ER(0.25),12,2,20281813,3,1,0.7882323195728428,0.8008168503983236,0.012584530825480833
ER(0.25),12,2,20281813,3,3,0.8906579520076031,0.9029464111173743,0.012288459109771166
ER(0.25),12,3,20281814,1,1,0.7418845830892896,0.7432304047517361,0.0013458216624464558
ER(0.25),12,3,20281814,1,3,0.8849681392426935,0.8886379860760607,0.0036698468333672407
ER(0.25),12,3,20281814,2,1,0.7387741217309886,0.7432304047517361,0.00445628302074752
ER(0.25),12,3,20281814,2,3,0.828486153455866,0.8886379860760607,0.060151832620194745
ER(0.25),12,3,20281814,3,1,0.7400996391773111,0.7432304047517361,0.003130765574424932
ER(0.25),12,3,20281814,3,3,0.8849681392426935,0.8886379860760607,0.0036698468333672407
ER(0.25),12,4,20281815,1,1,0.7470223881454628,0.7692668404573071,0.022244452311844243
ER(0.25),12,4,20281815,1,3,0.8278973352739762,0.8563054509262671,0.028408115652290844
ER(0.25),12,4,20281815,2,1,0.7590346286553675,0.7692668404573071,0.010232211801939561
ER(0.25),12,4,20281815,2,3,0.8453470107189565,0.8563054509262671,0.010958440207310627
ER(0.25),12,4,20281815,3,1,0.7607255337906212,0.7692668404573071,0.008541306666685844
ER(0.25),12,4,20281815,3,3,0.8278973352739762,0.8563054509262671,0.028408115652290844
ER(0.25),12,5,20281816,1,1,0.7895116765246595,0.7936872184431911,0.0041755419185316445
ER(0.25),12,5,20281816,1,3,0.8639109934589264,0.8795969622924542,0.015685968833527797
ER(0.25),12,5,20281816,2,1,0.7921068133211057,0.7936872184431911,0.0015804051220854598
ER(0.25),12,5,20281816,2,3,0.8583393235458168,0.8795969622924542,0.02125763874663744
ER(0.25),12,5,20281816,3,1,0.7936872184431911,0.7936872184431911,0.0
ER(0.25),12,5,20281816,3,3,0.8639109934589264,0.8795969622924542,0.015685968833527797
ER(0.25),12,6,20281817,1,1,0.7713180124013763,0.776228141283609,0.004910128882232634
ER(0.25),12,6,20281817,1,3,0.8925695670925905,0.8961425571965664,0.003572990103975937
ER(0.25),12,6,20281817,2,1,0.7608095611434768,0.776228141283609,0.015418580140132199
ER(0.25),12,6,20281817,2,3,0.8482965099317374,0.8961425571965664,0.047846047264828995
ER(0.25),12,6,20281817,3,1,0.7584346447278361,0.776228141283609,0.017793496555772892
ER(0.25),12,6,20281817,3,3,0.8925695670925905,0.8961425571965664,0.003572990103975937
ER(0.25),12,7,20281818,1,1,0.7521791332178385,0.7538614468407902,0.001682313622951681
ER(0.25),12,7,20281818,1,3,0.8665766607348276,0.8685370680378588,0.001960407303031153
ER(0.25),12,7,20281818,2,1,0.7467620429715746,0.7538614468407902,0.0070994038692155925
ER(0.25),12,7,20281818,2,3,0.8422111395420234,0.8685370680378588,0.02632592849583537
ER(0.25),12,7,20281818,3,1,0.7409202251400053,0.7538614468407902,0.012941221700784822
ER(0.25),12,7,20281818,3,3,0.8665766607348276,0.8685370680378588,0.001960407303031153
ER(0.25),12,8,20281819,1,1,0.8116365482417454,0.8162075572350613,0.0045710089933159725
ER(0.25),12,8,20281819,1,3,0.9234979264485377,0.9256229181716064,0.002124991723068681
ER(0.25),12,8,20281819,2,1,0.8009938316887719,0.8162075572350613,0.015213725546289414
ER(0.25),12,8,20281819,2,3,0.8825313418471619,0.9256229181716064,0.04309157632444449
ER(0.25),12,8,20281819,3,1,0.7980164830878118,0.8162075572350613,0.01819107414724952
ER(0.25),12,8,20281819,3,3,0.9234979264485377,0.9256229181716064,0.002124991723068681
ER(0.25),12,9,20281820,1,1,0.745496863620259,0.7474859994280021,0.00198913580774307
ER(0.25),12,9,20281820,1,3,0.8670189271765308,0.8731202172922676,0.0061012901157367905
ER(0.25),12,9,20281820,2,1,0.7379047986054131,0.7474859994280021,0.009581200822588953
ER(0.25),12,9,20281820,2,3,0.8163901421873727,0.8731202172922676,0.05673007510489492
ER(0.25),12,9,20281820,3,1,0.7366653141143467,0.7474859994280021,0.010820685313655432
ER(0.25),12,9,20281820,3,3,0.8670189271765308,0.8731202172922676,0.0061012901157367905
ER(0.25),12,10,20281821,1,1,0.7539602516041647,0.7539602516041647,0.0
ER(0.25),12,10,20281821,1,3,0.8949380053323199,0.8961641035813337,0.0012260982490137629
ER(0.25),12,10,20281821,2,1,0.75090305806821,0.7539602516041647,0.003057193535954683
ER(0.25),12,10,20281821,2,3,0.8453721429300725,0.8961641035813337,0.050791960651261236
ER(0.25),12,10,20281821,3,1,0.7487075605700418,0.7539602516041647,0.005252691034122847
ER(0.25),12,10,20281821,3,3,0.8949380053323199,0.8961641035813337,0.0012260982490137629
ER(0.25),12,11,20281822,1,1,0.8096007199250961,0.8185528290435699,0.008952109118473772
ER(0.25),12,11,20281822,1,3,0.9051146376405889,0.9143462590694833,0.009231621428894443
ER(0.25),12,11,20281822,2,1,0.7977393234724311,0.8185528290435699,0.020813505571138702
ER(0.25),12,11,20281822,2,3,0.8795201519562716,0.9143462590694833,0.03482610711321166
ER(0.25),12,11,20281822,3,1,0.7934672409983989,0.8185528290435699,0.025085588045170915
ER(0.25),12,11,20281822,3,3,0.9051146376405889,0.9143462590694833,0.009231621428894443
ER(0.25),12,12,20281823,1,1,0.768687348431623,0.7708736684780063,0.0021863200463833055
ER(0.25),12,12,20281823,1,3,0.8810752355042836,0.8810752355042836,0.0
ER(0.25),12,12,20281823,2,1,0.7685728304178222,0.7708736684780063,0.002300838060184107
ER(0.25),12,12,20281823,2,3,0.8375860875994964,0.8810752355042836,0.043489147904787195
ER(0.25),12,12,20281823,3,1,0.7700292837722319,0.7708736684780063,0.0008443847057744147
ER(0.25),12,12,20281823,3,3,0.8810752355042836,0.8810752355042836,0.0
ER(0.25),12,13,20281824,1,1,0.8067091632148269,0.8228041997259071,0.01609503651108024
ER(0.25),12,13,20281824,1,3,0.8800547402775175,0.8998942742882475,0.01983953401073002
ER(0.25),12,13,20281824,2,1,0.7934489410585255,0.8228041997259071,0.029355258667381645
ER(0.25),12,13,20281824,2,3,0.8800470177021803,0.8998942742882475,0.01984725658606723
ER(0.25),12,13,20281824,3,1,0.786938193092415,0.8228041997259071,0.03586600663349215
ER(0.25),12,13,20281824,3,3,0.8800547402775175,0.8998942742882475,0.01983953401073002
ER(0.25),12,14,20281825,1,1,0.8167788521309388,0.832162639711816,0.015383787580877217
ER(0.25),12,14,20281825,1,3,0.9145367191695808,0.9208963183381884,0.006359599168607621
ER(0.25),12,14,20281825,2,1,0.8017557358003403,0.832162639711816,0.030406903911475713
ER(0.25),12,14,20281825,2,3,0.892686114134964,0.9208963183381884,0.028210204203224398
ER(0.25),12,14,20281825,3,1,0.7948784490400258,0.832162639711816,0.03728419067179023
ER(0.25),12,14,20281825,3,3,0.9145367191695808,0.9208963183381884,0.006359599168607621
ER(0.25),12,15,20281826,1,1,0.7771765974662329,0.7776218771329912,0.00044527966675833586
ER(0.25),12,15,20281826,1,3,0.8954687689071843,0.8961649905167157,0.0006962216095314222
ER(0.25),12,15,20281826,2,1,0.7717484842657575,0.7776218771329912,0.005873392867233762
ER(0.25),12,15,20281826,2,3,0.849324392726593,0.8961649905167157,0.04684059779012273
ER(0.25),12,15,20281826,3,1,0.7695193833814069,0.7776218771329912,0.008102493751584339
ER(0.25),12,15,20281826,3,3,0.8954687689071843,0.8961649905167157,0.0006962216095314222
ER(0.25),12,16,20281827,1,1,0.7998441143611056,0.8028092525595103,0.0029651381984047154
ER(0.25),12,16,20281827,1,3,0.8977732109669616,0.9017351628551682,0.003961951888206583
ER(0.25),12,16,20281827,2,1,0.791386367087179,0.8028092525595103,0.011422885472331279
ER(0.25),12,16,20281827,2,3,0.8623861255960497,0.9017351628551682,0.039349037259118536
ER(0.25),12,16,20281827,3,1,0.786381603912801,0.8028092525595103,0.016427648646709314
ER(0.25),12,16,20281827,3,3,0.8977732109669616,0.9017351628551682,0.003961951888206583
ER(0.25),12,17,20281828,1,1,0.8220985485011442,0.8437765147266431,0.02167796622549889
ER(0.25),12,17,20281828,1,3,0.8490139814691822,0.9199758393251243,0.07096185785594211
ER(0.25),12,17,20281828,2,1,0.8340838570210526,0.8437765147266431,0.009692657705590468
ER(0.25),12,17,20281828,2,3,0.9199758393251243,0.9199758393251243,0.0
ER(0.25),12,17,20281828,3,1,0.8305360302863609,0.8437765147266431,0.013240484440282141
ER(0.25),12,17,20281828,3,3,0.8490139814691822,0.9199758393251243,0.07096185785594211
ER(0.25),12,18,20281829,1,1,0.7948045262862224,0.7964163535051649,0.0016118272189424854
ER(0.25),12,18,20281829,1,3,0.895828997652358,0.9035334672561522,0.007704469603794228
ER(0.25),12,18,20281829,2,1,0.7889634541736661,0.7964163535051649,0.007452899331498841
ER(0.25),12,18,20281829,2,3,0.8662581392571241,0.9035334672561522,0.03727532799902811
ER(0.25),12,18,20281829,3,1,0.7903475940650593,0.7964163535051649,0.006068759440105653
ER(0.25),12,18,20281829,3,3,0.895828997652358,0.9035334672561522,0.007704469603794228
ER(0.25),12,19,20281830,1,1,0.7865061268258084,0.7941637505913122,0.007657623765503718
ER(0.25),12,19,20281830,1,3,0.8937584134292694,0.8999051820061693,0.006146768576899886
ER(0.25),12,19,20281830,2,1,0.7744619844094457,0.7941637505913122,0.019701766181866476
ER(0.25),12,19,20281830,2,3,0.8627575445598791,0.8999051820061693,0.03714763744629024
ER(0.25),12,19,20281830,3,1,0.7710375564505616,0.7941637505913122,0.023126194140750567
ER(0.25),12,19,20281830,3,3,0.8937584134292694,0.8999051820061693,0.006146768576899886
ER(0.25),12,20,20281831,1,1,0.7578731863420947,0.7620293513208537,0.004156164978759036
ER(0.25),12,20,20281831,1,3,0.872141565039874,0.8748538370358913,0.0027122719960173125
ER(0.25),12,20,20281831,2,1,0.7485061430626387,0.7620293513208537,0.013523208258214958
ER(0.25),12,20,20281831,2,3,0.8277288939456598,0.8748538370358913,0.04712494309023141
ER(0.25),12,20,20281831,3,1,0.7449889789022334,0.7620293513208537,0.01704037241862033
ER(0.25),12,20,20281831,3,3,0.872141565039874,0.8748538370358913,0.0027122719960173125
ER(0.25),12,21,20281832,1,1,0.7474910972519159,0.7488098678180312,0.0013187705661152904
ER(0.25),12,21,20281832,1,3,0.8764117155316508,0.8764117155316508,0.0
ER(0.25),12,21,20281832,2,1,0.7411321424525764,0.7488098678180312,0.007677725365454746
ER(0.25),12,21,20281832,2,3,0.8356235182806643,0.8764117155316508,0.04078819725098648
ER(0.25),12,21,20281832,3,1,0.7384551836702689,0.7488098678180312,0.010354684147762305
ER(0.25),12,21,20281832,3,3,0.8764117155316508,0.8764117155316508,0.0
ER(0.25),12,22,20281833,1,1,0.7775104923540821,0.7817064626409234,0.004195970286841266
ER(0.25),12,22,20281833,1,3,0.9017058101595772,0.9018729090344532,0.00016709887487598163
ER(0.25),12,22,20281833,2,1,0.7676077254204865,0.7817064626409234,0.014098737220436863
ER(0.25),12,22,20281833,2,3,0.8647247941230437,0.9018729090344532,0.03714811491140946
ER(0.25),12,22,20281833,3,1,0.7646041545753444,0.7817064626409234,0.017102308065578997
ER(0.25),12,22,20281833,3,3,0.9017058101595772,0.9018729090344532,0.00016709887487598163
ER(0.25),12,23,20281834,1,1,0.7453209519221996,0.7480313362351463,0.0027103843129466787
ER(0.25),12,23,20281834,1,3,0.8816562236080256,0.8827616863394723,0.001105462731446627
ER(0.25),12,23,20281834,2,1,0.7365877241109506,0.7480313362351463,0.011443612124195646
ER(0.25),12,23,20281834,2,3,0.8326304080220224,0.8827616863394723,0.0501312783174499
ER(0.25),12,23,20281834,3,1,0.7352020772811687,0.7480313362351463,0.012829258953977574
ER(0.25),12,23,20281834,3,3,0.8816562236080256,0.8827616863394723,0.001105462731446627
ER(0.25),12,24,20281835,1,1,0.8206732045712777,0.8271249492690294,0.006451744697751671
ER(0.25),12,24,20281835,1,3,0.9230184647720933,0.9276540393163542,0.00463557454426089
ER(0.25),12,24,20281835,2,1,0.8092536221570029,0.8271249492690294,0.017871327112026436
ER(0.25),12,24,20281835,2,3,0.9029614187815145,0.9276540393163542,0.02469262053483967
ER(0.25),12,24,20281835,3,1,0.8044452589740942,0.8271249492690294,0.022679690294935106
ER(0.25),12,24,20281835,3,3,0.9230184647720933,0.9276540393163542,0.00463557454426089
ER(0.25),12,25,20281836,1,1,0.7626769224742624,0.7637789791488191,0.0011020566745566507
ER(0.25),12,25,20281836,1,3,0.8500171819077624,0.8640838983200954,0.014066716412332925
ER(0.25),12,25,20281836,2,1,0.763480214074957,0.7637789791488191,0.00029876507386206175
ER(0.25),12,25,20281836,2,3,0.8512018011251534,0.8640838983200954,0.012882097194941933
ER(0.25),12,25,20281836,3,1,0.7627354303901774,0.7637789791488191,0.0010435487586416548
ER(0.25),12,25,20281836,3,3,0.8500171819077624,0.8640838983200954,0.014066716412332925
ER(0.25),12,26,20281837,1,1,0.7800837255835953,0.7834922808767725,0.0034085552931771845
ER(0.25),12,26,20281837,1,3,0.8647707546258204,0.870821038954976,0.006050284329155553
ER(0.25),12,26,20281837,2,1,0.7704783975376466,0.7834922808767725,0.013013883339125898
ER(0.25),12,26,20281837,2,3,0.8417520381570334,0.870821038954976,0.029069000797942612
ER(0.25),12,26,20281837,3,1,0.7683409215768195,0.7834922808767725,0.015151359299952927
ER(0.25),12,26,20281837,3,3,0.8647707546258204,0.870821038954976,0.006050284329155553
ER(0.25),12,27,20281838,1,1,0.7645704712638017,0.7745373615475093,0.009966890283707563
ER(0.25),12,27,20281838,1,3,0.8885846875914758,0.8979263010979704,0.00934161350649465
ER(0.25),12,27,20281838,2,1,0.752742676522246,0.7745373615475093,0.021794685025263272
ER(0.25),12,27,20281838,2,3,0.8337474047031873,0.8979263010979704,0.06417889639478314
ER(0.25),12,27,20281838,3,1,0.7481439274739602,0.7745373615475093,0.026393434073549105
ER(0.25),12,27,20281838,3,3,0.8885846875914758,0.8979263010979704,0.00934161350649465
ER(0.25),12,28,20281839,1,1,0.8178592162696365,0.8184952224302152,0.0006360061605786838
ER(0.25),12,28,20281839,1,3,0.8952684080361168,0.9095120429392718,0.014243634903154945
ER(0.25),12,28,20281839,2,1,0.812527393196305,0.8184952224302152,0.00596782923391026
ER(0.25),12,28,20281839,2,3,0.8951608366028732,0.9095120429392718,0.014351206336398636
ER(0.25),12,28,20281839,3,1,0.8088465557628055,0.8184952224302152,0.009648666667409711
ER(0.25),12,28,20281839,3,3,0.8952684080361168,0.9095120429392718,0.014243634903154945
ER(0.25),12,29,20281840,1,1,0.801346431875112,0.8069427630130568,0.005596331137944777
ER(0.25),12,29,20281840,1,3,0.8968259612083904,0.9022017975919872,0.005375836383596733
