family,n,instance,model,tag,pearson,spearman_grid,dgamma,dbeta,same_argmax,slicesum_min,slicesum_max
ER(0.25),14,7,tri_50,raw,0.2933379039794056,0.2639024892482937,0.7249829200591831,1.0069207223044208,0,33810.198115332474,33992.749991550605
ER(0.25),14,7,tri_50,cal,0.2933380575966855,0.26389937080016734,0.7249829200591831,1.0069207223044208,0,33810.198115332474,33992.749991550605
ER(0.25),14,7,tri_fit,raw,0.2933382645761833,0.26390163149090023,0.7249829200591831,1.0069207223044208,0,33810.27068301884,33992.823960061505
ER(0.25),14,7,tri_fit,cal,0.2933384193954726,0.26390158534763236,0.7249829200591831,1.0069207223044208,0,33810.27068301884,33992.823960061505
ER(0.25),14,7,norm_init,raw,-0.03463402411490463,-0.41268663697252606,0.7249829200591831,0.48332194670612205,0,16384.000175327514,16384.000175327514
ER(0.25),14,7,norm_init,cal,-0.03463402411490459,-0.4126852142954594,0.7249829200591831,0.48332194670612205,0,16384.000175327514,16384.000175327514
ER(0.25),14,7,norm_25,raw,0.3391851808696829,0.7783951272588561,0.7249829200591831,0.32221463113741466,0,16377.429838705784,16378.502481243615
ER(0.25),14,7,norm_25,cal,0.33918519033389766,0.7783958153408707,0.7249829200591831,0.32221463113741466,0,16377.429838705784,16378.502481243615
ER(0.25),14,7,norm_50,raw,0.33836350609150223,0.7781645085196454,0.7249829200591831,0.32221463113741466,0,16377.25325444976,16378.618751462303
ER(0.25),14,7,norm_50,cal,0.3383635215870587,0.7781645085196454,0.7249829200591831,0.32221463113741466,0,16377.25325444976,16378.618751462303
ER(0.25),14,7,norm_fit,raw,0.3383635069208348,0.7781645085196454,0.7249829200591831,0.32221463113741466,0,16377.253255035645,16378.618751673235
ER(0.25),14,7,norm_fit,cal,0.33836352241638334,0.7781645085196454,0.7249829200591831,0.32221463113741466,0,16377.253255035645,16378.618751673235
ER(0.25),14,8,emp,raw,0.999375,0.999375,0.0,0.0,1,16384.0,16384.0
ER(0.25),14,8,emp,cal,0.999375,0.999375,0.0,0.0,1,16384.0,16384.0
ER(0.25),14,8,paper,raw,0.2279979430789888,0.5517286095390489,0.5638756044904757,0.12083048667653051,0,1.5166947876366537,3.499717386002611e9
ER(0.25),14,8,paper,cal,0.9970452752970006,0.9976079465744252,0.0,0.0,1,1.5166947876366537,3.499717386002611e9
ER(0.25),14,8,tri_init,raw,0.28718582314101615,0.25690976738997084,0.24166097335306103,0.08055365778435367,0,40984.0,40984.0
ER(0.25),14,8,tri_init,cal,0.2871858231410158,0.2569072003503359,0.24166097335306103,0.08055365778435367,0,40984.0,40984.0
ER(0.25),14,8,tri_25,raw,0.26341537928575653,0.23916361544812256,0.48332194670612205,0.08055365778435367,0,38237.200778706465,38411.20643345874
ER(0.25),14,8,tri_25,cal,0.26342928997333587,0.2391945133307903,0.48332194670612205,0.08055365778435367,0,38237.200778706465,38411.20643345874
ER(0.25),14,8,tri_50,raw,0.263415285218224,0.23916332135637397,0.48332194670612205,0.08055365778435367,0,38237.65207195543,38411.643591260945
ER(0.25),14,8,tri_50,cal,0.2634291759221603,0.2391847508781507,0.48332194670612205,0.08055365778435367,0,38237.65207195543,38411.643591260945
ER(0.25),14,8,tri_fit,raw,0.26341477195025376,0.2391633059842213,0.48332194670612205,0.08055365778435367,0,38237.16905480441,38411.18968684301
ER(0.25),14,8,tri_fit,cal,0.2634286876085266,0.23919484339301142,0.48332194670612205,0.08055365778435367,0,38237.16905480441,38411.18968684301
ER(0.25),14,8,norm_init,raw,-0.02531243536611187,-0.42642253761322596,0.5638756044904757,0.48332194670612205,0,16384.000175327514,16384.000175327514
ER(0.25),14,8,norm_init,cal,-0.025312435366111805,-0.4264145570754141,0.5638756044904757,0.48332194670612205,0,16384.000175327514,16384.000175327514
ER(0.25),14,8,norm_25,raw,0.37681378121462256,0.7914239316895613,0.5638756044904757,0.32221463113741466,0,16371.116538726867,16376.102880186534
ER(0.25),14,8,norm_25,cal,0.3768139444960203,0.7914239316895613,0.5638756044904757,0.32221463113741466,0,16371.116538726867,16376.102880186534
ER(0.25),14,8,norm_50,raw,0.37676748041384295,0.7915698829971942,0.5638756044904757,0.32221463113741466,0,16371.137445576052,16376.144359280408
ER(0.25),14,8,norm_50,cal,0.37676764573955035,0.7915698829971942,0.5638756044904757,0.32221463113741466,0,16371.137445576052,16376.144359280408
ER(0.25),14,8,norm_fit,raw,0.37676748041384295,0.7915698829971942,0.5638756044904757,0.32221463113741466,0,16371.137445576052,16376.144359280408
ER(0.25),14,8,norm_fit,cal,0.37676764573955035,0.7915698829971942,0.5638756044904757,0.32221463113741466,0,16371.137445576052,16376.144359280408
ER(0.25),14,9,emp,raw,0.9993749999999999,0.999375,0.0,0.0,1,16383.999999999998,16384.0
ER(0.25),14,9,emp,cal,0.9993749999999997,0.9993572438809006,0.0,0.0,1,16383.999999999998,16384.0
ER(0.25),14,9,paper,raw,0.3944251536590085,0.6081296818727042,0.4027682889217684,0.12083048667653051,0,3.302277739249779,4.360827645211457e9
ER(0.25),14,9,paper,cal,0.9918444641655727,0.989886692832317,0.1611073155687074,0.0,0,3.302277739249779,4.360827645211457e9
ER(0.25),14,9,tri_init,raw,0.3117804874949844,0.2599097891076777,0.48332194670612205,0.08055365778435367,0,40984.0,40984.0
ER(0.25),14,9,tri_init,cal,0.31178048749498416,0.25990896633213095,0.48332194670612205,0.08055365778435367,0,40984.0,40984.0
ER(0.25),14,9,tri_25,raw,0.2693496626535774,0.23247220221432388,0.6444292622748293,0.08055365778435367,0,34911.911288480245,35042.84446458893
ER(0.25),14,9,tri_25,cal,0.26933838882323047,0.23245323412103724,0.6444292622748293,0.08055365778435367,0,34911.911288480245,35042.84446458893
ER(0.25),14,9,tri_50,raw,0.2693510858898914,0.2324722004097384,0.6444292622748293,0.08055365778435367,0,34912.02901873163,35042.97085504801
ER(0.25),14,9,tri_50,cal,0.2693398055527403,0.2324531068555918,0.6444292622748293,0.08055365778435367,0,34912.02901873163,35042.97085504801
ER(0.25),14,9,tri_fit,raw,0.26935087100053595,0.23247220221432388,0.6444292622748293,0.08055365778435367,0,34912.0161593984,35042.95849882019
ER(0.25),14,9,tri_fit,cal,0.26933959128475937,0.23245253781354505,0.6444292622748293,0.08055365778435367,0,34912.0161593984,35042.95849882019
ER(0.25),14,9,norm_init,raw,0.023115746927527586,-0.34633412465476754,0.8055365778435367,0.48332194670612205,0,16384.000175327514,16384.000175327514
ER(0.25),14,9,norm_init,cal,0.023115746927527655,-0.34633374662589556,0.8055365778435367,0.48332194670612205,0,16384.000175327514,16384.000175327514
ER(0.25),14,9,norm_25,raw,0.32332742405408416,0.7737113944795192,0.8055365778435367,0.32221463113741466,0,16373.304514275813,16377.46324179067
ER(0.25),14,9,norm_25,cal,0.3233275320291644,0.7737113944795192,0.8055365778435367,0.32221463113741466,0,16373.304514275813,16377.46324179067
ER(0.25),14,9,norm_50,raw,0.32332197737106944,0.7737047214749457,0.8055365778435367,0.32221463113741466,0,16373.30185840171,16377.463674008648
ER(0.25),14,9,norm_50,cal,0.3233220855051965,0.7737047214749457,0.8055365778435367,0.32221463113741466,0,16373.30185840171,16377.463674008648
ER(0.25),14,9,norm_fit,raw,0.32332197737106944,0.7737047214749457,0.8055365778435367,0.32221463113741466,0,16373.30185840171,16377.463674008648
ER(0.25),14,9,norm_fit,cal,0.3233220855051965,0.7737047214749457,0.8055365778435367,0.32221463113741466,0,16373.30185840171,16377.463674008648
ER(0.25),14,10,emp,raw,0.9993749999999999,0.999375,0.0,0.0,1,16384.0,16384.0
ER(0.25),14,10,emp,cal,0.9993749999999999,0.999375,0.0,0.0,1,16384.0,16384.0
ER(0.25),14,10,paper,raw,0.28767673964182494,0.5756456658837803,0.48332194670612205,0.12083048667653051,0,1.7218315824228707,4.656852237339525e9
ER(0.25),14,10,paper,cal,0.9971943308867592,0.9971390910863117,0.08055365778435364,0.0,0,1.7218315824228707,4.656852237339525e9
ER(0.25),14,10,tri_init,raw,0.3050697319580366,0.26327108206862165,0.32221463113741466,0.08055365778435367,0,40984.0,40984.0
ER(0.25),14,10,tri_init,cal,0.3050697319580365,0.2632706067539149,0.32221463113741466,0.08055365778435367,0,40984.0,40984.0
ER(0.25),14,10,tri_25,raw,0.27776580197043976,0.24456184234320166,0.483321946706122,0.08055365778435367,0,36995.43739400679,37189.295986961864
ER(0.25),14,10,tri_25,cal,0.2778326326244589,0.24460166045452433,0.483321946706122,0.08055365778435367,0,36995.43739400679,37189.295986961864
ER(0.25),14,10,tri_50,raw,0.27776537278838315,0.24456127430830876,0.483321946706122,0.08055365778435367,0,36995.561438663775,37189.42785293402
ER(0.25),14,10,tri_50,cal,0.27783220531318226,0.24460599307963307,0.483321946706122,0.08055365778435367,0,36995.561438663775,37189.42785293402
ER(0.25),14,10,tri_fit,raw,0.2777652333323793,0.24456127120116755,0.483321946706122,0.08055365778435367,0,36995.58826504971,37189.449629136
ER(0.25),14,10,tri_fit,cal,0.2778320646817161,0.24460659565864223,0.483321946706122,0.08055365778435367,0,36995.58826504971,37189.449629136
ER(0.25),14,10,norm_init,raw,-0.014372933819971932,-0.4050127990386194,0.6444292622748293,0.48332194670612205,0,16384.000175327514,16384.000175327514
ER(0.25),14,10,norm_init,cal,-0.014372933819971874,-0.4050071297362386,0.6444292622748293,0.48332194670612205,0,16384.000175327514,16384.000175327514
ER(0.25),14,10,norm_25,raw,0.3566917026566012,0.7890311587416418,0.6444292622748293,0.32221463113741466,0,16372.263286223617,16377.121784828234
ER(0.25),14,10,norm_25,cal,0.35669186372572387,0.7890311587416418,0.6444292622748293,0.32221463113741466,0,16372.263286223617,16377.121784828234
ER(0.25),14,10,norm_50,raw,0.35669603376159137,0.7890112309064733,0.6444292622748293,0.32221463113741466,0,16372.263580668661,16377.119745963404
ER(0.25),14,10,norm_50,cal,0.3566961946452677,0.7890112309064733,0.6444292622748293,0.32221463113741466,0,16372.263580668661,16377.119745963404
ER(0.25),14,10,norm_fit,raw,0.35669603633577723,0.7890112309064733,0.6444292622748293,0.32221463113741466,0,16372.263581511193,16377.11974515973
ER(0.25),14,10,norm_fit,cal,0.35669619721933576,0.7890112309064733,0.6444292622748293,0.32221463113741466,0,16372.263581511193,16377.11974515973
BA(k=2),12,1,emp,raw,0.9993750000000001,0.999375,0.0,0.0,1,4096.0,4096.0
BA(k=2),12,1,emp,cal,0.9993750000000001,0.999375,0.0,0.0,1,4096.0,4096.0
BA(k=2),12,1,paper,raw,0.336820202393988,0.6086734559942663,0.48332194670612205,0.12083048667653051,0,5.339272812512761,7.531046414300947e6
BA(k=2),12,1,paper,cal,0.9954139939340173,0.9955427738141825,0.08055365778435364,0.0,0,5.339272812512761,7.531046414300947e6
BA(k=2),12,1,tri_init,raw,0.30897134467942994,0.26138693895565995,0.0,0.04027682889217682,0,7784.0,7784.0
BA(k=2),12,1,tri_init,cal,0.3089713446794301,0.26138835278009287,0.0,0.04027682889217682,0,7784.0,7784.0
BA(k=2),12,1,tri_25,raw,0.2889395415810727,0.24907521463870394,0.5638756044904757,0.04027682889217682,0,7543.650031686739,7548.553659403684
BA(k=2),12,1,tri_25,cal,0.2889444979247231,0.24907607688907166,0.5638756044904757,0.04027682889217682,0,7543.650031686739,7548.553659403684
BA(k=2),12,1,tri_50,raw,0.2889330271597559,0.24907330256000287,0.5638756044904757,0.04027682889217682,0,7544.107732739986,7549.033745584142
BA(k=2),12,1,tri_50,cal,0.2889379988847918,0.24908967669059917,0.5638756044904757,0.04027682889217682,0,7544.107732739986,7549.033745584142
BA(k=2),12,1,tri_fit,raw,0.28894884621610556,0.2490763147067533,0.5638756044904757,0.04027682889217682,0,7544.931535036409,7549.82483606053
BA(k=2),12,1,tri_fit,cal,0.2889538042308304,0.2490817951704304,0.5638756044904757,0.04027682889217682,0,7544.931535036409,7549.82483606053
BA(k=2),12,1,norm_init,raw,-0.030146991030834416,-0.40748013033142466,0.6444292622748293,0.4430451178139452,0,4096.000043757046,4096.000043757046
BA(k=2),12,1,norm_init,cal,-0.03014699103083441,-0.40747927580918836,0.6444292622748293,0.48332194670612205,0,4096.000043757046,4096.000043757046
BA(k=2),12,1,norm_25,raw,0.38115418049456296,0.7949625181529668,0.6444292622748293,0.32221463113741466,0,4089.8225048425843,4091.674145839486
BA(k=2),12,1,norm_25,cal,0.3811544059990883,0.7949625181529668,0.6444292622748293,0.32221463113741466,0,4089.8225048425843,4091.674145839486
BA(k=2),12,1,norm_50,raw,0.38107059373779295,0.7951606167722454,0.6444292622748293,0.32221463113741466,0,4089.8671889472816,4091.7325801739657
BA(k=2),12,1,norm_50,cal,0.38107082499232664,0.7951606167722454,0.6444292622748293,0.32221463113741466,0,4089.8671889472816,4091.7325801739657
BA(k=2),12,1,norm_fit,raw,0.38107059373779295,0.7951606167722454,0.6444292622748293,0.32221463113741466,0,4089.8671889472816,4091.7325801739657
BA(k=2),12,1,norm_fit,cal,0.38107082499232664,0.7951606167722454,0.6444292622748293,0.32221463113741466,0,4089.8671889472816,4091.7325801739657
BA(k=2),12,2,emp,raw,0.999375,0.999375,0.0,0.0,1,4095.9999999999995,4096.0
BA(k=2),12,2,emp,cal,0.999375,0.9993382762035139,0.0,0.0,1,4095.9999999999995,4096.0
BA(k=2),12,2,paper,raw,0.5492113810764668,0.7323639128859442,0.4027682889217683,0.0805536577843537,0,5.339272812512761,1.4236382635729688e6
BA(k=2),12,2,paper,cal,0.9881488064026694,0.9852471124637184,0.16110731556870733,0.0,0,5.339272812512761,1.4236382635729688e6
BA(k=2),12,2,tri_init,raw,0.31732608492005593,0.2675988688629198,0.08055365778435364,0.04027682889217682,0,7784.0,7784.0
BA(k=2),12,2,tri_init,cal,0.3173260849200558,0.26759746494022235,0.08055365778435364,0.04027682889217682,0,7784.0,7784.0
BA(k=2),12,2,tri_25,raw,0.34368830076896734,0.3027653737201592,0.5638756044904757,0.966643893412244,0,9725.325162660112,9740.227647605956
BA(k=2),12,2,tri_25,cal,0.34366416359286134,0.3027442042292364,0.5638756044904757,0.966643893412244,0,9725.325162660112,9740.227647605956
BA(k=2),12,2,tri_50,raw,0.34368853602930544,0.3027653265813932,0.5638756044904757,0.966643893412244,0,9725.3610213631,9740.262957945593
BA(k=2),12,2,tri_50,cal,0.34366439865733484,0.30273551858008474,0.5638756044904757,0.966643893412244,0,9725.3610213631,9740.262957945593
BA(k=2),12,2,tri_fit,raw,0.3436882492290015,0.30276524685623746,0.5638756044904757,0.966643893412244,0,9725.360533893496,9740.262944171298
BA(k=2),12,2,tri_fit,cal,0.3436641112757517,0.3027369690230949,0.5638756044904757,0.966643893412244,0,9725.360533893496,9740.262944171298
BA(k=2),12,2,norm_init,raw,-0.025102178095217514,-0.3981341162006198,0.6444292622748293,0.4430451178139452,0,4096.000043757046,4096.000043757046
BA(k=2),12,2,norm_init,cal,-0.02510217809521749,-0.3981256791431822,0.6444292622748293,0.48332194670612205,0,4096.000043757046,4096.000043757046
BA(k=2),12,2,norm_25,raw,0.35817632935568583,0.7461908271327554,0.6444292622748293,0.32221463113741466,0,4056.6495495971476,4071.6908809394017
BA(k=2),12,2,norm_25,cal,0.35817866006485083,0.7461880162443897,0.6444292622748293,0.32221463113741466,0,4056.6495495971476,4071.6908809394017
BA(k=2),12,2,norm_50,raw,0.35822875544927624,0.7462058712415292,0.6444292622748293,0.32221463113741466,0,4056.6865668265127,4071.6233775630676
BA(k=2),12,2,norm_50,cal,0.35823105003354244,0.7462060703461217,0.6444292622748293,0.32221463113741466,0,4056.6865668265127,4071.6233775630676
BA(k=2),12,2,norm_fit,raw,0.35822875544927624,0.7462058712415292,0.6444292622748293,0.32221463113741466,0,4056.6865668265127,4071.6233775630676
BA(k=2),12,2,norm_fit,cal,0.35823105003354244,0.7462060703461217,0.6444292622748293,0.32221463113741466,0,4056.6865668265127,4071.6233775630676
BA(k=2),12,3,emp,raw,0.9993749999999999,0.9993750000000001,0.0,0.0,1,4096.0,4096.0
BA(k=2),12,3,emp,cal,0.9993749999999999,0.9993750000000001,0.0,0.0,1,4096.0,4096.0
BA(k=2),12,3,paper,raw,0.48779822621989694,0.6885087035171974,0.4027682889217683,0.0805536577843537,0,5.339272812512761,1.4236382635729688e6
BA(k=2),12,3,paper,cal,0.9954980167461542,0.9951149736186025,0.08055365778435364,0.04027682889217682,0,5.339272812512761,1.4236382635729688e6
BA(k=2),12,3,tri_init,raw,0.30383732893698173,0.25961450466956093,0.08055365778435364,0.04027682889217682,0,7784.0,7784.0
BA(k=2),12,3,tri_init,cal,0.30383732893698184,0.25961429473639797,0.08055365778435364,0.04027682889217682,0,7784.0,7784.0
BA(k=2),12,3,tri_25,raw,0.2889574136237584,0.25724381952202247,0.483321946706122,0.966643893412244,0,8030.775825967205,8064.5061772225845
BA(k=2),12,3,tri_25,cal,0.28889499087747894,0.2571669487475205,0.483321946706122,0.966643893412244,0,8030.775825967205,8064.5061772225845
BA(k=2),12,3,tri_50,raw,0.288967465237207,0.25724222612082936,0.483321946706122,0.966643893412244,0,8031.245361060894,8064.987856957652
BA(k=2),12,3,tri_50,cal,0.28890502279785074,0.25718147746061865,0.483321946706122,0.966643893412244,0,8031.245361060894,8064.987856957652
BA(k=2),12,3,tri_fit,raw,0.28895220665598204,0.25723891498487134,0.483321946706122,0.966643893412244,0,8031.174141947985,8064.901163641928
BA(k=2),12,3,tri_fit,cal,0.2888897957240023,0.257162796387537,0.483321946706122,0.966643893412244,0,8031.174141947985,8064.901163641928
BA(k=2),12,3,norm_init,raw,-0.02751148751268325,-0.4052156381002736,0.6444292622748293,0.4430451178139452,0,4096.000043757046,4096.000043757046
BA(k=2),12,3,norm_init,cal,-0.027511487512683248,-0.4052132419340997,0.6444292622748293,0.48332194670612205,0,4096.000043757046,4096.000043757046
BA(k=2),12,3,norm_25,raw,0.38492989792172794,0.7800645402202401,0.6444292622748293,0.32221463113741466,0,4083.496582155596,4087.076814681792
BA(k=2),12,3,norm_25,cal,0.38493030686602,0.7800645402202401,0.6444292622748293,0.32221463113741466,0,4083.496582155596,4087.076814681792
BA(k=2),12,3,norm_50,raw,0.3849069915617002,0.7801358643637454,0.6444292622748293,0.32221463113741466,0,4083.500188404946,4087.0941764121853
BA(k=2),12,3,norm_50,cal,0.38490740429315934,0.7801323799953078,0.6444292622748293,0.32221463113741466,0,4083.500188404946,4087.0941764121853
BA(k=2),12,3,norm_fit,raw,0.3849069751872434,0.7801358643637454,0.6444292622748293,0.32221463113741466,0,4083.5001902645486,4087.094188202334
BA(k=2),12,3,norm_fit,cal,0.38490738792141127,0.7801323799953078,0.6444292622748293,0.32221463113741466,0,4083.5001902645486,4087.094188202334
BA(k=2),12,4,emp,raw,0.999375,0.999375,0.0,0.0,1,4096.0,4096.0
BA(k=2),12,4,emp,cal,0.999375,0.999375,0.0,0.0,1,4096.0,4096.0
BA(k=2),12,4,paper,raw,0.5223028572399793,0.7174584173630293,0.4027682889217683,0.0805536577843537,0,5.339272812512761,1.4236382635729688e6
BA(k=2),12,4,paper,cal,0.9895630932280988,0.9883640065879934,0.16110731556870733,0.0,0,5.339272812512761,1.4236382635729688e6
BA(k=2),12,4,tri_init,raw,0.31266361292045886,0.265267485460049,0.08055365778435364,0.04027682889217682,0,7784.0,7784.0
BA(k=2),12,4,tri_init,cal,0.31266361292045897,0.26526487370305624,0.08055365778435364,0.04027682889217682,0,7784.0,7784.0
BA(k=2),12,4,tri_25,raw,0.3133201179951095,0.2764746145877753,0.5638756044904757,0.966643893412244,0,8695.368613604805,8716.102601564846
BA(k=2),12,4,tri_25,cal,0.31328031243301674,0.27644128974478005,0.5638756044904757,0.966643893412244,0,8695.368613604805,8716.102601564846
BA(k=2),12,4,tri_50,raw,0.31332633657971815,0.2764776410787157,0.5638756044904757,0.966643893412244,0,8695.67515102961,8716.396166737153
BA(k=2),12,4,tri_50,cal,0.3132865384333656,0.2764420921132121,0.5638756044904757,0.966643893412244,0,8695.67515102961,8716.396166737153
BA(k=2),12,4,tri_fit,raw,0.3133268500322468,0.276477659581683,0.5638756044904757,0.966643893412244,0,8695.94382815178,8716.66393777105
BA(k=2),12,4,tri_fit,cal,0.31328705179902644,0.27642864341600193,0.5638756044904757,0.966643893412244,0,8695.94382815178,8716.66393777105
BA(k=2),12,4,norm_init,raw,-0.030671270975631295,-0.40520095777681825,0.6444292622748293,0.4430451178139452,0,4096.000043757046,4096.000043757046
BA(k=2),12,4,norm_init,cal,-0.03067127097563129,-0.40519704731037914,0.6444292622748293,0.48332194670612205,0,4096.000043757046,4096.000043757046
BA(k=2),12,4,norm_25,raw,0.3613143578391906,0.7707801642395732,0.6444292622748293,0.32221463113741466,0,4066.654578834546,4089.63008483328
BA(k=2),12,4,norm_25,cal,0.36133077224397453,0.770798648721311,0.6444292622748293,0.32221463113741466,0,4066.654578834546,4089.63008483328
BA(k=2),12,4,norm_50,raw,0.3757314843393959,0.7615276797528058,0.6444292622748293,0.32221463113741466,0,4075.280627041642,4081.919546355603
BA(k=2),12,4,norm_50,cal,0.3757323133823513,0.7615197887852336,0.6444292622748293,0.32221463113741466,0,4075.280627041642,4081.919546355603
BA(k=2),12,4,norm_fit,raw,0.37565035560443705,0.7615867170734587,0.6444292622748293,0.32221463113741466,0,4075.2337674249593,4081.9548677034927
BA(k=2),12,4,norm_fit,cal,0.3756512065419919,0.7615867170734587,0.6444292622748293,0.32221463113741466,0,4075.2337674249593,4081.9548677034927
BA(k=2),12,5,emp,raw,0.9993750000000001,0.9993749999999999,0.0,0.0,1,4095.9999999999995,4096.0
BA(k=2),12,5,emp,cal,0.9993749999999999,0.9993439240717016,0.0,0.0,1,4095.9999999999995,4096.0
BA(k=2),12,5,paper,raw,0.36258580837812154,0.6178574447914577,0.48332194670612205,0.12083048667653051,0,5.339272812512761,7.531046414300947e6
BA(k=2),12,5,paper,cal,0.9895763204680553,0.9931304345920795,0.08055365778435364,0.0,0,5.339272812512761,7.531046414300947e6
BA(k=2),12,5,tri_init,raw,0.28713040981379134,0.24826612303324636,0.0,0.04027682889217682,0,7784.0,7784.0
BA(k=2),12,5,tri_init,cal,0.28713040981379107,0.24826547506565586,0.0,0.04027682889217682,0,7784.0,7784.0
BA(k=2),12,5,tri_25,raw,0.28421601597475293,0.2494276912227391,0.483321946706122,0.04027682889217682,0,7936.88545907223,7939.9982594123285
BA(k=2),12,5,tri_25,cal,0.2842227700907997,0.24943344171325932,0.483321946706122,0.04027682889217682,0,7936.88545907223,7939.9982594123285
BA(k=2),12,5,tri_50,raw,0.2842160199687138,0.2494277602149102,0.483321946706122,0.04027682889217682,0,7936.885701484338,7939.998508926081
BA(k=2),12,5,tri_50,cal,0.28422277412708086,0.2494314692500436,0.483321946706122,0.04027682889217682,0,7936.885701484338,7939.998508926081
BA(k=2),12,5,tri_fit,raw,0.2842160199687138,0.2494277602149102,0.483321946706122,0.04027682889217682,0,7936.885701484338,7939.998508926081
BA(k=2),12,5,tri_fit,cal,0.28422277412708086,0.2494314692500436,0.483321946706122,0.04027682889217682,0,7936.885701484338,7939.998508926081
BA(k=2),12,5,norm_init,raw,0.014618092679369627,-0.3536569607116101,0.6444292622748293,0.4430451178139452,0,4096.000043757046,4096.000043757046
BA(k=2),12,5,norm_init,cal,0.014618092679369624,-0.3536518269766343,0.6444292622748293,0.48332194670612205,0,4096.000043757046,4096.000043757046
BA(k=2),12,5,norm_25,raw,0.3949447096293992,0.8057274386140514,0.6444292622748293,0.32221463113741466,0,4086.423474795377,4089.7489304457886
BA(k=2),12,5,norm_25,cal,0.39494523421738986,0.8057274386140514,0.6444292622748293,0.32221463113741466,0,4086.423474795377,4089.7489304457886
BA(k=2),12,5,norm_50,raw,0.39494533344135574,0.8057267534614024,0.6444292622748293,0.32221463113741466,0,4086.424448448377,4089.7494267142506
BA(k=2),12,5,norm_50,cal,0.3949458579209586,0.8057267534614024,0.6444292622748293,0.32221463113741466,0,4086.424448448377,4089.7494267142506
BA(k=2),12,5,norm_fit,raw,0.39494533344135574,0.8057267534614024,0.6444292622748293,0.32221463113741466,0,4086.424448448377,4089.7494267142506
BA(k=2),12,5,norm_fit,cal,0.3949458579209586,0.8057267534614024,0.6444292622748293,0.32221463113741466,0,4086.424448448377,4089.7494267142506
BA(k=2),12,6,emp,raw,0.9993750000000001,0.9993749999999998,0.0,0.0,1,4096.0,4096.0
BA(k=2),12,6,emp,cal,0.9993750000000001,0.9993749999999998,0.0,0.0,1,4096.0,4096.0
BA(k=2),12,6,paper,raw,0.3339893891001051,0.5995827041336393,0.48332194670612205,0.12083048667653051,0,5.339272812512761,7.531046414300947e6
BA(k=2),12,6,paper,cal,0.9965305711666836,0.9969618520841754,0.08055365778435364,0.0,0,5.339272812512761,7.531046414300947e6
BA(k=2),12,6,tri_init,raw,0.2971702485316742,0.2553300885184528,0.0,0.04027682889217682,0,7784.0,7784.0
BA(k=2),12,6,tri_init,cal,0.29717024853167423,0.25532872934904477,0.0,0.04027682889217682,0,7784.0,7784.0
BA(k=2),12,6,tri_25,raw,0.29792673701026007,0.2613799406660275,0.483321946706122,0.04027682889217682,0,8240.022931988522,8271.581998637717
BA(k=2),12,6,tri_25,cal,0.29795379649930925,0.2614176098948917,0.483321946706122,0.04027682889217682,0,8240.022931988522,8271.581998637717
BA(k=2),12,6,tri_50,raw,0.2979230320919879,0.26138005779035545,0.483321946706122,0.04027682889217682,0,8240.150061307915,8271.705896951527
BA(k=2),12,6,tri_50,cal,0.29795007910006815,0.2614132907056917,0.483321946706122,0.04027682889217682,0,8240.150061307915,8271.705896951527
BA(k=2),12,6,tri_fit,raw,0.29791810926422946,0.2613747626669156,0.483321946706122,0.04027682889217682,0,8240.335228225013,8271.898639739853
BA(k=2),12,6,tri_fit,cal,0.2979451116870911,0.26140742931783895,0.483321946706122,0.04027682889217682,0,8240.335228225013,8271.898639739853
BA(k=2),12,6,norm_init,raw,-0.023725979688195824,-0.401789617005686,0.6444292622748293,0.4430451178139452,0,4096.000043757046,4096.000043757046
BA(k=2),12,6,norm_init,cal,-0.02372597968819583,-0.40178319290625186,0.6444292622748293,0.48332194670612205,0,4096.000043757046,4096.000043757046
BA(k=2),12,6,norm_25,raw,0.3798956378337972,0.7773896608345013,0.6444292622748293,0.32221463113741466,0,4085.6943029571253,4089.0994218219203
BA(k=2),12,6,norm_25,cal,0.3798961348020835,0.7773896608345013,0.6444292622748293,0.32221463113741466,0,4085.6943029571253,4089.0994218219203
BA(k=2),12,6,norm_50,raw,0.3794610234848891,0.7776793634447131,0.6444292622748293,0.32221463113741466,0,4085.6003587118876,4089.2288834428755
BA(k=2),12,6,norm_50,cal,0.37946159471596874,0.7776857172784539,0.6444292622748293,0.32221463113741466,0,4085.6003587118876,4089.2288834428755
BA(k=2),12,6,norm_fit,raw,0.37946102304918905,0.7776793634447131,0.6444292622748293,0.32221463113741466,0,4085.6003588211665,4089.2288837333685
BA(k=2),12,6,norm_fit,cal,0.37946159428034565,0.7776857172784539,0.6444292622748293,0.32221463113741466,0,4085.6003588211665,4089.2288837333685
BA(k=2),12,7,emp,raw,0.9993749999999999,0.9993749999999999,0.0,0.0,1,4096.0,4096.0
BA(k=2),12,7,emp,cal,0.9993749999999999,0.9993749999999999,0.0,0.0,1,4096.0,4096.0
BA(k=2),12,7,paper,raw,0.5521231519337874,0.7361836521464973,0.4027682889217683,0.0805536577843537,0,5.339272812512761,1.4236382635729688e6
BA(k=2),12,7,paper,cal,0.9852837054714487,0.983620275218532,0.16110731556870733,0.04027682889217682,0,5.339272812512761,1.4236382635729688e6
BA(k=2),12,7,tri_init,raw,0.324198988828549,0.2740267655080194,0.08055365778435364,0.04027682889217682,0,7784.0,7784.0
BA(k=2),12,7,tri_init,cal,0.3241989888285491,0.27403312395199997,0.08055365778435364,0.04027682889217682,0,7784.0,7784.0
