family,n,instance,seed,m,kind,K,p,value,ceil,regret
ER(0.5),16,9,20262315,70,leak_g1.0_b0.4,128,1,0.6018261679696758,,
ER(0.5),16,9,20262315,70,binned_proxy,128,1,0.8001169785468643,0.8312655723771342,0.03114859383026991
ER(0.5),16,9,20262315,70,binned_proxy,128,3,0.824013766980424,0.9140383434359913,0.09002457645556738
ER(0.5),16,10,20262316,59,ceiling,0,1,0.7561569065999303,0.7561569065999303,0.0
ER(0.5),16,10,20262316,59,ceiling,0,3,0.8607993402638482,0.8607993402638482,0.0
ER(0.5),16,10,20262316,59,leak_g0.2_b0.2,4,1,0.09505945285222096,,
ER(0.5),16,10,20262316,59,leak_g0.5_b0.3,4,1,0.26646876662449703,,
ER(0.5),16,10,20262316,59,leak_g1.0_b0.4,4,1,0.6659405942417442,,
ER(0.5),16,10,20262316,59,binned_proxy,4,1,0.6574178127415105,0.7561569065999303,0.09873909385841984
ER(0.5),16,10,20262316,59,binned_proxy,4,3,0.6886363676776157,0.8607993402638482,0.17216297258623248
ER(0.5),16,10,20262316,59,leak_g0.2_b0.2,8,1,0.06358207647579799,,
ER(0.5),16,10,20262316,59,leak_g0.5_b0.3,8,1,0.21072380266374208,,
ER(0.5),16,10,20262316,59,leak_g1.0_b0.4,8,1,0.6157281057848237,,
ER(0.5),16,10,20262316,59,binned_proxy,8,1,0.6892554677897357,0.7561569065999303,0.06690143881019461
ER(0.5),16,10,20262316,59,binned_proxy,8,3,0.7141245825249392,0.8607993402638482,0.14667475773890903
ER(0.5),16,10,20262316,59,leak_g0.2_b0.2,16,1,0.04407533590248688,,
ER(0.5),16,10,20262316,59,leak_g0.5_b0.3,16,1,0.1802117443223992,,
ER(0.5),16,10,20262316,59,leak_g1.0_b0.4,16,1,0.5832279787319052,,
ER(0.5),16,10,20262316,59,binned_proxy,16,1,0.711886513396846,0.7561569065999303,0.044270393203084235
ER(0.5),16,10,20262316,59,binned_proxy,16,3,0.7344370613365624,0.8607993402638482,0.1263622789272858
ER(0.5),16,10,20262316,59,leak_g0.2_b0.2,32,1,0.03211775788531771,,
ER(0.5),16,10,20262316,59,leak_g0.5_b0.3,32,1,0.1640500911124675,,
ER(0.5),16,10,20262316,59,leak_g1.0_b0.4,32,1,0.5629718099647508,,
ER(0.5),16,10,20262316,59,binned_proxy,32,1,0.711886513396846,0.7561569065999303,0.044270393203084235
ER(0.5),16,10,20262316,59,binned_proxy,32,3,0.7344370613365624,0.8607993402638482,0.1263622789272858
ER(0.5),16,10,20262316,59,leak_g0.2_b0.2,64,1,0.02485255558740491,,
ER(0.5),16,10,20262316,59,leak_g0.5_b0.3,64,1,0.1548795057530638,,
ER(0.5),16,10,20262316,59,leak_g1.0_b0.4,64,1,0.550451914414773,,
ER(0.5),16,10,20262316,59,binned_proxy,64,1,0.711886513396846,0.7561569065999303,0.044270393203084235
ER(0.5),16,10,20262316,59,binned_proxy,64,3,0.7344370613365624,0.8607993402638482,0.1263622789272858
ER(0.5),16,10,20262316,59,leak_g0.2_b0.2,128,1,0.020852920582732193,,
ER(0.5),16,10,20262316,59,leak_g0.5_b0.3,128,1,0.15019918642681823,,
ER(0.5),16,10,20262316,59,leak_g1.0_b0.4,128,1,0.5427290386748349,,
ER(0.5),16,10,20262316,59,binned_proxy,128,1,0.711886513396846,0.7561569065999303,0.044270393203084235
ER(0.5),16,10,20262316,59,binned_proxy,128,3,0.7344370613365624,0.8607993402638482,0.1263622789272858
