family,n,instance,seed,m,ceil_p1,ar_emp_p1,ar_paper_p1,sum_leakage_p1,overlap_p1,distance_p1,ceil_p3,ar_emp_p3,ar_paper_p3,sum_leakage_p3,overlap_p3,distance_p3
ER(0.5),12,18,20271829,30,0.8135763091887231,0.7905865889081803,0.8084920701043945,0.17016847418957715,0.9710426903919923,0.17016847418957715,0.900162838337084,0.8269101941887587,0.8430559931049757,0.31330283927738006,0.9472988848218307,0.2638490736015969
ER(0.5),12,19,20271830,25,0.7788714863498212,0.7484771816114544,0.7725658628519632,0.18113543913120292,0.9671899526907479,0.18113543913120292,0.8731609143722003,0.7827630612908086,0.790048943558228,0.280031441003545,0.9574097006429393,0.23807282858868323
ER(0.5),12,20,20271831,34,0.8138558890686385,0.7784642401026863,0.6800000000000002,0.14934292337386604,0.9776966912381477,0.14934292337386604,0.9089574339882925,0.8339781048743223,0.6990528133167095,0.3747220577012404,0.9291716034058428,0.30156115357578517
ER(0.5),12,21,20271832,34,0.8438434542733733,0.8097048867182911,0.7083333333333335,0.14579163440916632,0.978744799336302,0.14579163440916632,0.938035503106145,0.863350173999574,0.7281464304495779,0.36444475729916304,0.9318721643540253,0.2969632285861262
ER(0.5),12,22,20271833,32,0.8272470952617033,0.7944305101489227,0.8155491912243399,0.13562094095144742,0.981606960375444,0.13562094095144742,0.9100196889790071,0.8439451148212508,0.831673536569526,0.34209502329970365,0.9387707033365872,0.28285690321554263
ER(0.5),12,23,20271834,35,0.8251931758394995,0.7973549317365078,0.5334724610021088,0.14962563704344448,0.9776121687393463,0.14962563704344448,0.91297455677095,0.844416869996547,0.7195034084756711,0.3697825423993252,0.9295085257830343,0.3024764451275978
ER(0.5),12,24,20271835,39,0.8339434035478438,0.8035155121582297,0.46592207192224677,0.11389553034666976,0.9870278081670526,0.11389553034666976,0.9090244073542654,0.8381677886052517,0.741888420713695,0.24495010703823056,0.9680353233138687,0.20213618331608046
ER(0.5),12,25,20271836,28,0.7735666880312357,0.7433469754626342,0.7648172297223949,0.16318438947533379,0.9733708550315644,0.16318438947533379,0.8740596554588987,0.7851096930008805,0.7951864304528278,0.3150650279095484,0.9475422568610081,0.26252331644411764
ER(0.5),12,26,20271837,36,0.8097318232544978,0.7862547979390098,0.4938690265805971,0.1596770551189174,0.974503238068554,0.1596770551189174,0.9079532027272431,0.8116210590979592,0.7115353780125275,0.23532486653478862,0.9706264433940487,0.1933995750335332
ER(0.5),12,27,20271838,40,0.8451098368951856,0.8205877826982203,0.47337816516460735,0.11752832384139537,0.9861870930950359,0.11752832384139537,0.9267914331062319,0.852162802588015,0.7664036243810778,0.25272902623381377,0.9659647981628021,0.2084173157059866
ER(0.5),12,28,20271839,28,0.8026886417530738,0.7756472717242419,0.7914286796776479,0.1623786421415999,0.9736331765762527,0.1623786421415999,0.8895754550797096,0.8147415174117657,0.8151858967307908,0.3025115465569239,0.9510940835308307,0.2537879866260544
ER(0.5),12,29,20271840,37,0.7694442554808677,0.7487871844902257,0.4528767278315117,0.16687575120770645,0.9721524836588659,0.16687575120770645,0.8766455200383864,0.7727406752866361,0.6790183119901118,0.24957613397235295,0.9672865417123924,0.2034716543820857
ER(0.5),12,30,20271841,36,0.8277216232723161,0.8064885848963256,0.501483291741528,0.13924344541591874,0.9806112629087038,0.13924344541591874,0.9077395546280533,0.8318802386857095,0.7397934482276557,0.23220534242963115,0.9708945625060073,0.1933058548996368
ER(0.5),14,1,20272012,43,0.835539936227498,0.7995835775308496,0.8295775628105179,0.11833003214560228,0.98599800349242,0.11833003214560228,0.912856104603816,0.8373175097255945,0.8697154180238528,0.25220114321794174,0.9664088254642186,0.20706817424058427
ER(0.5),14,2,20272013,50,0.8332244475045842,0.8126348873275769,0.5133635236649179,0.14254160715004952,0.9796818902310807,0.14254160715004952,0.9008575628620924,0.8414910037522493,0.7437006513249815,0.29228067263042684,0.9552995996725822,0.2384291859556787
ER(0.5),14,3,20272014,47,0.8004775169660114,0.7698602562021272,0.5754959284969512,0.13424672502538335,0.9819778168199628,0.13424672502538335,0.8834524243886568,0.8055812378299088,0.7102807149425526,0.2849953598643448,0.958035263533054,0.2301915373801948
ER(0.5),14,4,20272015,42,0.8245293656269178,0.7969379897673612,0.8190196708492439,0.16986292008008966,0.9711465883818617,0.16986292008008966,0.9084022887862953,0.8231060692996797,0.8406030789336794,0.25017293610073166,0.9668059209499112,0.20605583161284746
ER(0.5),14,5,20272016,40,0.7521891273631569,0.7171662208356139,0.745005041075884,0.16665961187400893,0.972224573770007,0.16665961187400893,0.8694375958291976,0.7435863398724947,0.7888298932308537,0.2619231007284182,0.9619267463867341,0.2266601013511484
ER(0.5),14,6,20272017,52,0.871041803678108,0.847052738354269,0.5091081117546089,0.14462466419023692,0.9790837065078614,0.14462466419023692,0.9348804496093718,0.8789945706926978,0.7785049926349096,0.2857576305593934,0.9576996560985995,0.23155000519221663
ER(0.5),14,7,20272018,50,0.8419315159739391,0.8158896151813338,0.5206965761148181,0.14095085164008583,0.9801328574219355,0.14095085164008583,0.9132775713018914,0.849038170116405,0.7517334131950354,0.28606596785871097,0.9575778871467967,0.23171914408159056
ER(0.5),14,8,20272019,49,0.8082921037570993,0.7792627123938508,0.5208653353512064,0.13931815717983084,0.9805904510800151,0.13931815717983084,0.8927882282129495,0.8146154914840628,0.7193333515601879,0.2949614266439864,0.9552382177177344,0.2375937523880081
ER(0.5),14,9,20272020,35,0.8414147658518704,0.8055803541668902,0.8310321278826188,0.1548875259346029,0.9760098543098517,0.1548875259346029,0.9290866395516368,0.8560385162768699,0.8767494833710827,0.3524943898883266,0.9346082314234925,0.29297711124272746
ER(0.5),14,10,20272021,45,0.8609657491262915,0.8327646753433425,0.8525279852798202,0.12366590031853228,0.9847067450984021,0.12366590031853228,0.9307555018812391,0.8658639607435139,0.8747025292527811,0.2541469284946709,0.9657828388664744,0.20928835977437385
ER(0.5),14,11,20272022,49,0.8328785328471061,0.8024495212970026,0.5371678973596272,0.13903805510183,0.9806684192335029,0.13903805510183,0.9126221341533626,0.8390961844003761,0.7405012758199786,0.28757232173163216,0.9575522036420276,0.23123357350591633
ER(0.5),14,12,20272023,47,0.8239742354301771,0.7928995819185162,0.5925655079512628,0.1334194881146794,0.982199240191217,0.1334194881146794,0.9021955307520492,0.8289317186665106,0.7317921290753739,0.2766686660777399,0.9603404258630047,0.22387947369326572
ER(0.5),14,13,20272024,44,0.832515057368888,0.8068912932434761,0.8239906976117752,0.17796894239448174,0.9683270555429875,0.17796894239448174,0.9135133838959494,0.8328829463343205,0.8388231944115575,0.25479475200861873,0.9658745452325509,0.20854775074057197
ER(0.5),14,14,20272025,56,0.828633670270751,0.8087374321619599,0.4859881699622709,0.1421321364541304,0.9797984557869797,0.1421321364541304,0.8948233720726211,0.8395679200001892,0.7691200909180064,0.3226002021988823,0.9468299790780945,0.25856796027684686
ER(0.5),14,15,20272026,45,0.8760985949458712,0.840560384678591,0.8640815518177655,0.13326003201462067,0.9822417638674583,0.13326003201462067,0.9539873937243694,0.8777678301627774,0.899255828653868,0.2522004118424005,0.9664955511217118,0.2068180182025517
ER(0.5),14,16,20272027,48,0.8405072871356277,0.8094773028817035,0.552846108722534,0.1365484164929417,0.9813545299532663,0.1365484164929417,0.9219577939833509,0.846024867177284,0.7473491649177397,0.2867856416092894,0.9574623661126408,0.23188356491277076
ER(0.5),14,17,20272028,49,0.8292552615645715,0.8010804861121025,0.5332933078954251,0.13741022467939204,0.9811184301535627,0.13741022467939204,0.9054967848961708,0.8353625796210382,0.7404423872109129,0.28569236031259515,0.9575744498945435,0.231908104073421
ER(0.5),14,18,20272029,45,0.7979080656531403,0.7617914474416312,0.7862976702053921,0.12916536173052115,0.9833163093290245,0.12916536173052115,0.8962567914053617,0.8007886367669725,0.8301832838619806,0.2853926141483013,0.9577935020685223,0.2308718328330714
ER(0.5),14,19,20272030,44,0.850188607484086,0.8166861438541624,0.840986442393901,0.1212013681988918,0.9853102283467207,0.1212013681988918,0.9313756944808171,0.8533043363641092,0.8515953304968062,0.2579503839502051,0.9649112001088607,0.21157843610264218
ER(0.5),14,20,20272031,41,0.7980086911587189,0.7749905094738504,0.7832031285262683,0.17422512616587477,0.9696456054124881,0.17422512616587477,0.8795447875522806,0.7990804325146151,0.8146273485724144,0.25360922115320794,0.9659446156778865,0.20847770118110873
ER(0.5),14,21,20272032,47,0.8262748586494073,0.7935591992587503,0.5932800983916946,0.13421185389444729,0.9819871782742214,0.13421185389444729,0.9109694834374015,0.8310858896770489,0.7318184005866191,0.28195311395900424,0.959003581946029,0.22735535643546342
ER(0.5),14,22,20272033,41,0.7895140336522807,0.7565099157599704,0.7784291657099528,0.16914400139492813,0.971390306792119,0.16914400139492813,0.8862191082638153,0.7848957816078654,0.8179282801434441,0.2562398274203433,0.9655169620232896,0.20933760224820472
ER(0.5),14,23,20272034,48,0.8162730339576314,0.7859208317766212,0.5371536872879196,0.13964856358432637,0.9804982786888375,0.13964856358432637,0.9069232603144206,0.8226088983323506,0.7253805361246526,0.2963894190194242,0.954920248359544,0.2380890028646551
ER(0.5),14,24,20272035,42,0.8284122540042135,0.798232820731137,0.8229798199651162,0.17176072085918598,0.9704982547699399,0.17176072085918598,0.9122524941788765,0.8259736671647558,0.8503190427672876,0.25087289571754734,0.9669322329993697,0.20512813922141343
ER(0.5),14,25,20272036,45,0.8417834912924869,0.8086150488882338,0.831519152966336,0.12437078280135538,0.9845319083853769,0.12437078280135538,0.9271477541120703,0.8453271416581305,0.8646416202553878,0.2657491480383048,0.9628771737326298,0.2174634926766442
ER(0.5),14,26,20272037,46,0.810277448792847,0.7769998959468432,0.779407155989058,0.1356886128079557,0.9815886003542541,0.1356886128079557,0.9141518275733791,0.8157764972465843,0.719566203641903,0.2941381902465211,0.9557200102339352,0.23560418212045828
ER(0.5),14,27,20272038,44,0.7857945162212768,0.7495041996499991,0.7778961897460125,0.14034151771601686,0.980304258405164,0.14034151771601686,0.8895482654661883,0.7869426509393864,0.805423229501739,0.27993678575981873,0.9657037359592718,0.19767067542136818
ER(0.5),14,28,20272039,41,0.80176980297399,0.7763764840698596,0.7882415901913957,0.16982444814755077,0.9711596568113856,0.16982444814755077,0.88975044903826,0.8014079214298101,0.8219742558287273,0.24993096217641042,0.9668492587616109,0.20586172503904754
ER(0.5),14,29,20272040,46,0.8290720717518933,0.7990915459965015,0.8010241393912141,0.13119693221846365,0.9827873649764644,0.13119693221846365,0.9106594815972855,0.8340969024729405,0.741367061936937,0.2777261206754694,0.9597499697870427,0.22598764049501913
ER(0.5),14,30,20272041,48,0.8178869755998799,0.7864820033268998,0.5384111627593215,0.139735524810319,0.98047398310599,0.139735524810319,0.9096380342723623,0.8241190461064432,0.725404155418687,0.2968863381042961,0.9548776600521021,0.23801571011496395
ER(0.25),12,1,20281812,15,0.7633254617586126,0.7317401646149994,0.751355340145963,0.18304642424894674,0.9664940065696733,0.18304642424894674,0.8671899552473761,0.7881391657585622,0.8315760774491218,0.35803810156205795,0.9324125538320575,0.29810559424715566
ER(0.25),12,2,20281813,17,0.8008168503983236,0.7707236672976183,0.7904782933504177,0.20805794123399915,0.9567118930894692,0.20805794123399915,0.9029464111173743,0.8349210460651343,0.8687561410883325,0.3908366209913852,0.9330354448207705,0.2791589453194511
ER(0.25),12,3,20281814,15,0.7432304047517361,0.7054629280337339,0.7392016679343134,0.22559397834878003,0.9491073569327714,0.22559397834878003,0.8886379860760607,0.7869174711985042,0.8269003288405905,0.4598975534071317,0.8981562387331237,0.349791125107492
ER(0.25),12,4,20281815,9,0.7692668404573071,0.7390680080155578,0.7623716355340758,0.2590502404424953,0.9328929729266886,0.2590502404424953,0.8563054509262671,0.8036273093068649,0.8273719029205957,0.433661126856831,0.9066630533027616,0.34305520047278626
ER(0.25),12,5,20281816,11,0.7936872184431911,0.7632755089555483,0.7877439973053808,0.21966120282065088,0.951748955975388,0.21966120282065088,0.8795969622924542,0.8335418635351448,0.8293840537613925,0.4112267478030778,0.9230314916214639,0.30352738803965823
ER(0.25),12,6,20281817,19,0.776228141283609,0.7415981714988793,0.7665981581845809,0.19725809639352704,0.9610892434071991,0.19725809639352704,0.8961425571965664,0.7909710123376008,0.8507580843833328,0.3425613131375253,0.9356145285469301,0.2940805886821617
ER(0.25),12,7,20281818,14,0.7538614468407902,0.7311111148565307,0.7345162530204211,0.19008210811200554,0.9638687921756962,0.19008210811200554,0.8685370680378588,0.7833567617865179,0.818328421493829,0.3628579579008194,0.9304260394619146,0.30230066477272577
ER(0.25),12,8,20281819,20,0.8162075572350613,0.7795073774960357,0.8045251943320022,0.1935190154797025,0.9625503906477629,0.1935190154797025,0.9256229181716064,0.8278687863780851,0.8768360228595559,0.33366448374411445,0.937917986871425,0.28986886109291393
ER(0.25),12,9,20281820,18,0.7474859994280021,0.7063785413333517,0.740152925272519,0.1878293244588376,0.9647201448733359,0.1878293244588376,0.8731202172922676,0.7577801408305842,0.8254509142042903,0.3339181511892529,0.9388140935018503,0.2867759982189772
ER(0.25),12,10,20281821,11,0.7539602516041647,0.7293031109229315,0.7369960140389621,0.20410964183928212,0.9583392541082316,0.20410964183928212,0.8961641035813337,0.7954415288450443,0.8160358252318357,0.39671718811722695,0.9280039099643713,0.2926797419974303
ER(0.25),12,11,20281822,22,0.8185528290435699,0.7846437931748118,0.8038645932494785,0.17187632986192916,0.9704585272331928,0.17187632986192916,0.9143462590694833,0.8377505211755918,0.8493070692061316,0.36177851806958566,0.9283108558156186,0.31014999134899496
ER(0.25),12,12,20281823,12,0.7708736684780063,0.7395695283776889,0.765669369367895,0.22514139175570624,0.9493113537183059,0.22514139175570624,0.8810752355042836,0.807224831588207,0.8265342265689374,0.39568510954421954,0.9272572829401432,0.2966687989275034
ER(0.25),12,13,20281824,24,0.8228041997259071,0.7945722253305242,0.8132470622670682,0.16563695918688012,0.9725643977513238,0.16563695918688012,0.8998942742882475,0.8453434455213087,0.8516843369960688,0.3508081559330929,0.9367003101544756,0.2860482210506969
ER(0.25),12,14,20281825,24,0.832162639711816,0.8038541913985893,0.8243507562423158,0.18096557113607206,0.9672514620633941,0.18096557113607206,0.9208963183381884,0.8533956219411348,0.8648362751448879,0.3633158571831171,0.9315283654401184,0.2982061814081179
ER(0.25),12,15,20281826,15,0.7776218771329912,0.7494558211194678,0.7672551604114373,0.22682829067369534,0.9485489265500507,0.22682829067369534,0.8961649905167157,0.8005325840390137,0.8381161684569732,0.37770329286792775,0.9240112104441034,0.31714087414791453
ER(0.25),12,16,20281827,16,0.8028092525595103,0.7769202154269339,0.7869975075367275,0.19874231014989616,0.9605014941562786,0.19874231014989616,0.9017351628551682,0.8306214931564748,0.8493754532343021,0.37991785186408966,0.923226806023564,0.3183999836337854
ER(0.25),12,17,20281828,9,0.8437765147266431,0.8095076925525411,0.8247095364634256,0.22252752717954663,0.9504814996473481,0.22252752717954663,0.9199758393251243,0.8750273114317411,0.8830414682728938,0.38139516454228883,0.9231691723728012,0.3175908652070312
ER(0.25),12,18,20281829,15,0.7964163535051649,0.7653407009612754,0.7919692127132816,0.23553122861425563,0.9445250403474574,0.23553122861425563,0.9035334672561522,0.8360586688158766,0.8594481233994481,0.41375607350349275,0.9178527189439343,0.3148968704588272
ER(0.25),12,19,20281830,21,0.7941637505913122,0.7657230530141557,0.7821024732660258,0.21189468974636808,0.9551006404572867,0.21189468974636808,0.8999051820061693,0.8119267784324168,0.858972488309684,0.3575226362247824,0.9297499203014172,0.30713080925712716
ER(0.25),12,20,20281831,20,0.7620293513208537,0.7306228442536182,0.749630570858023,0.19778420890807327,0.960881406706606,0.19778420890807327,0.8748538370358913,0.7740701978243925,0.8229445639260003,0.34872250520747156,0.932147689843538,0.30310231323851056
ER(0.25),12,21,20281832,17,0.7488098678180312,0.7197261072583588,0.738361428516544,0.22168154126655495,0.9508572942616808,0.22168154126655495,0.8764117155316508,0.777368675006534,0.8291581173255016,0.4250722474988451,0.9066435496102,0.3489368832475157
ER(0.25),12,22,20281833,18,0.7817064626409234,0.7472167110843814,0.7700279422058022,0.18252750800708953,0.9666837088207231,0.18252750800708953,0.9018729090344532,0.8178170388259206,0.8531610916329806,0.41808441761989695,0.9242140969343025,0.2955916512046437
ER(0.25),12,23,20281834,18,0.7480313362351463,0.7069554651125926,0.7404790876714129,0.18781543488628172,0.9647253624184735,0.18781543488628172,0.8827616863394723,0.7581793242573509,0.8291467494042862,0.33142165709317406,0.9395209231647499,0.2853415179637274
ER(0.25),12,24,20281835,18,0.8271249492690294,0.7966846121420412,0.8111575337846583,0.17996278690035158,0.9676133953310586,0.17996278690035158,0.9276540393163542,0.8407548244702264,0.8893594356454759,0.30446264080824664,0.9481938350434015,0.2646685997640989
ER(0.25),12,25,20281836,12,0.7637789791488191,0.7290660840400821,0.7560010727000782,0.21373987401261607,0.9543152662570774,0.21373987401261607,0.8640838983200954,0.7976085981403479,0.8252139367098213,0.404868054049725,0.923095570046434,0.30654415784319416
ER(0.25),12,26,20281837,19,0.7834922808767725,0.754838169844328,0.7738976375408186,0.21058555739343832,0.9556537230172938,0.21058555739343832,0.870821038954976,0.7902685502068518,0.8376790888150781,0.29791170610688683,0.9503750861622238,0.25950078625618644
ER(0.25),12,27,20281838,21,0.7745373615475093,0.7461305114856237,0.7585724648664438,0.17959502615851813,0.9677456265791219,0.17959502615851813,0.8979263010979704,0.7985901257063974,0.8377596346824676,0.3638983319069586,0.933130563286058,0.2922352447371328
ER(0.25),12,28,20281839,16,0.8184952224302152,0.7932053586295221,0.8057102139070362,0.21261163998925636,0.9547962905410767,0.21261163998925636,0.9095120429392718,0.8406543452283917,0.8730288721271577,0.345066738618943,0.935996685787939,0.29154110475672396
ER(0.25),12,29,20281840,20,0.8069427630130568,0.7756909701685015,0.7939236930626755,0.19614531763538584,0.9615270143697113,0.19614531763538584,0.9022017975919872,0.8203848931282787,0.8617315512357046,0.33585493407309114,0.9374131065385222,0.29077608165972746
ER(0.25),12,30,20281841,14,0.7508699068621816,0.7188726391066957,0.7442748406812034,0.2252426796598453,0.9492657352596527,0.2252426796598453,0.848821763321378,0.7783134184726965,0.8165370464412189,0.42330976896847367,0.9030752852727897,0.36000550399661047
ER(0.25),14,1,20282012,22,0.7957785854954411,0.7618410263133603,0.7804944665150625,0.1944552665630037,0.962187149305907,0.1944552665630037,0.8890052149788955,0.8047858798216743,0.8462573136618566,0.34379054599254943,0.9329101949724442,0.3026052510731452
ER(0.25),14,2,20282013,24,0.7638638083489783,0.7303132183712919,0.7524889900500297,0.19067494313057487,0.9636430660621506,0.19067494313057487,0.87504640352872,0.7849852612106861,0.8305022748314996,0.39588801589143274,0.9160753166285857,0.3340391032010694
ER(0.25),14,3,20282014,23,0.7525421791405413,0.7061066663656123,0.7455125078019654,0.1792885470424944,0.9678556168993893,0.1792885470424944,0.87544248068385,0.7678095593918484,0.8254011286835757,0.3946918448289928,0.9153402819112787,0.3369110642609448
ER(0.25),14,4,20282015,23,0.7633226081124465,0.7228350039312009,0.7572079800958582,0.20830015864798873,0.9566110439072217,0.20830015864798873,0.8716409334939794,0.773117001040695,0.82728838895144,0.3694409101025945,0.924398407445104,0.319887585957687
ER(0.25),14,5,20282016,26,0.8101563370657182,0.7779800356783731,0.7943350534686437,0.1887507471866651,0.9643731554364796,0.1887507471866651,0.9143320373505255,0.8157392873954951,0.8740081566284935,0.2829491258404131,0.9571578141053907,0.23796079941854825
ER(0.25),14,6,20282017,24,0.7982546435558324,0.7646600667357463,0.7849150748904703,0.1905240689592181,0.9637005791472241,0.1905240689592181,0.89398655628628,0.8197845972968992,0.8652311439036979,0.38309656080858945,0.9259642623895696,0.3081152071752381
ER(0.25),14,7,20282018,18,0.7773433937794283,0.7516157640335145,0.7630326859935802,0.20301521275460507,0.9587848233902102,0.20301521275460507,0.8826676273548789,0.8042190993039704,0.8447448100453329,0.36808213553473845,0.9286754640343743,0.30613217482823224
ER(0.25),14,8,20282019,24,0.7320142400143693,0.6971075088004471,0.7218931429357272,0.190004760730964,0.9638981908995646,0.190004760730964,0.8421639814824831,0.751433200735559,0.8049247219490842,0.4153869804943372,0.9072218810743113,0.3519430886138111
ER(0.25),14,9,20282020,18,0.8109788995180817,0.7804468904524462,0.8028672740384217,0.22539761614719372,0.9491959146351583,0.22539761614719372,0.9059638540329176,0.8353505293370258,0.8671574687404842,0.3602564363251263,0.942289430986954,0.2609981821498722
ER(0.25),14,10,20282021,22,0.7587223744972146,0.723653405284964,0.7511272252131228,0.21272212954993494,0.9547492955997415,0.21272212954993494,0.8711163397266019,0.7724226460132738,0.8321817105738099,0.36459816819411034,0.9273095001281274,0.3125042296687745
ER(0.25),14,11,20282022,24,0.8114138846767143,0.7891393383538836,0.784024249848967,0.17310631398397705,0.9700342040588863,0.17310631398397705,0.8948110957158958,0.8363365798179392,0.8654837447336052,0.3575533006267278,0.9343163741904978,0.29111380151282656
ER(0.25),14,12,20282023,21,0.7910383490973726,0.7612216903818645,0.7721672900129702,0.2008124443208174,0.9596743622058972,0.2008124443208174,0.8864787116138544,0.8046184541020679,0.8531102368942344,0.32717292762986083,0.9436265300412597,0.2713768590951193
ER(0.25),14,13,20282024,18,0.8148035476800288,0.7825600944922642,0.804264179552738,0.21891141660710026,0.9520777916790755,0.21891141660710026,0.9092009785444956,0.8323741513109019,0.8738698942192935,0.36039177670863043,0.9294590361098282,0.3070278324891105
ER(0.25),14,14,20282025,20,0.775506052818805,0.734652561413964,0.7652364848069287,0.18535752171161615,0.965642589144917,0.18535752171161615,0.8738813223527024,0.7815756923516674,0.844067856104094,0.32071145415411106,0.9422219559601086,0.2801438082760937
ER(0.25),14,15,20282026,27,0.7911158467839705,0.7503298488939218,0.7817115774065267,0.19555946962266077,0.9617564938408971,0.19555946962266077,0.8869691101620887,0.8091180103896072,0.8429727238707017,0.40943478676825884,0.9096459112530598,0.3475630924563492
ER(0.25),14,16,20282027,18,0.7662810322363525,0.7233574831497731,0.7578418077521136,0.2020697935932859,0.9591677985171694,0.2020697935932859,0.8775029262282559,0.7850868679697642,0.8328123979466815,0.39986964071713876,0.9142245173318597,0.3378821360051434
ER(0.25),14,17,20282028,25,0.8054879545020768,0.7637567327591296,0.7955163521554954,0.19185226501835154,0.9631927084073301,0.19185226501835154,0.9164506420791984,0.8246551608745541,0.8721591343474128,0.40505268226965935,0.910887762975841,0.34546632424547397
ER(0.25),14,18,20282029,18,0.7714573460213825,0.7261919575702884,0.7655804285159507,0.20352394594095274,0.9585780034286242,0.20352394594095274,0.8812073944935332,0.7902712175391466,0.8342017824289369,0.41853513935869163,0.8999376829636255,0.3697924917450416
ER(0.25),14,19,20282030,24,0.7801398830574959,0.7478638566026742,0.7713727982329385,0.22220978903958033,0.9506228096549817,0.22220978903958033,0.8830530017939646,0.795263473740196,0.8520114344720653,0.3785316489016656,0.9217182995336921,0.32437364644793565
ER(0.25),14,20,20282031,26,0.8172061613224939,0.7846151515949468,0.7987215999269108,0.18427387392267755,0.9660431393895238,0.18427387392267755,0.8959769271934203,0.8355990573499135,0.8575340815012076,0.36275623729559536,0.9316231992750337,0.2982686342230807
ER(0.25),14,21,20282032,20,0.7089759179614354,0.6648376507412843,0.7043357681176544,0.19549293176247082,0.9617825136309116,0.19549293176247082,0.8437982370771806,0.7162556984006642,0.7775752933984048,0.3521592596008666,0.9315204956315775,0.30421521318340905
ER(0.25),14,22,20282033,24,0.8094831974265501,0.7711923307322001,0.7981832540639445,0.19089136281408717,0.963560487602984,0.19089136281408717,0.9250816267459105,0.8308908215096862,0.8834341488829376,0.40712620532957944,0.9100291506367777,0.3470665973818718
ER(0.25),14,23,20282034,18,0.7574565161751551,0.7203506956912078,0.7497463099299042,0.22080025610989476,0.95124724690181,0.22080025610989476,0.8845299512580533,0.7815897360793431,0.828247160055281,0.44567224255159443,0.8894468119407014,0.38648637984704654
ER(0.25),14,24,20282035,26,0.8015942332826318,0.7579793183935989,0.791156329043707,0.1751088561726342,0.9693368884899126,0.1751088561726342,0.898937583710478,0.8157507587047215,0.8541387535462258,0.37735373408748385,0.9218503104934606,0.32448099191632807
ER(0.25),14,25,20282036,22,0.7665099199042766,0.7384512392839278,0.7500294283072362,0.18675905635237453,0.9651210548703674,0.18675905635237453,0.8748357419260941,0.7913026973168238,0.834257695686238,0.3686995048082082,0.9323019851770493,0.2933997871993072
ER(0.25),14,26,20282037,21,0.779125230565207,0.7342289901779032,0.7719611071864345,0.1950064839322192,0.9619724712243931,0.1950064839322192,0.8926398272434564,0.7861055820134535,0.844631310378127,0.3526086629729699,0.9302976296304594,0.3077489744557372
ER(0.25),14,27,20282038,22,0.7703402909227876,0.7278950404825593,0.7641534036191647,0.19723643832687598,0.9610977873961275,0.19723643832687598,0.8681251249669613,0.778806153545735,0.8358299197900403,0.34402564182529777,0.9346499777347659,0.29720073869136926
ER(0.25),14,28,20282039,31,0.7960529957943668,0.7632570654940233,0.7798001928880213,0.17991215960934148,0.9676316148247023,0.17991215960934148,0.889268313272887,0.8035562916317488,0.831367632868246,0.31600969912007,0.9464891662113938,0.2663925176523493
ER(0.25),14,29,20282040,20,0.7746392021282071,0.7466200261371886,0.7611193437840034,0.21708050436090737,0.9528760546264178,0.21708050436090737,0.8723113019703492,0.7800369107138171,0.8429228388758676,0.31017248250297824,0.9451073804628399,0.27397319868034536
ER(0.25),14,30,20282041,19,0.7503931185978867,0.7154518562066728,0.743029169789506,0.21917408888871648,0.9519627187597965,0.21917408888871648,0.8598524165991387,0.7537162391546722,0.8144719906736784,0.3228201379794097,0.9414003751490169,0.28233545444159613
BA(k=2),12,1,20291812,20,0.7554036783908936,0.7274303694995685,0.7451758599414118,0.21156270614318615,0.9552412213693702,0.21156270614318615,0.8681106729087494,0.773724080704144,0.827103078023805,0.3607356860761755,0.9294844867374817,0.30677899227629674
BA(k=2),12,2,20291813,20,0.8520181839456353,0.8236339278973631,0.835762257908901,0.17677007509000442,0.9687523405526725,0.17677007509000442,0.9270552008057835,0.8661509011194956,0.8887083826899252,0.2903842172919253,0.9552813500349665,0.24214413499356105
BA(k=2),12,3,20291814,20,0.8458511257869368,0.8197576176742987,0.8319500354542969,0.2073719482156931,0.9569968750932292,0.2073719482156931,0.9360655515788486,0.8659315237873383,0.9085698614574385,0.34865790598528856,0.9334829820127503,0.2983764860902999
BA(k=2),12,4,20291815,20,0.8452117861939167,0.8181182565289166,0.8306494907148927,0.19852084164379347,0.9605894754330374,0.19852084164379347,0.9323231337101671,0.86489714305271,0.9045953589579742,0.3123403490087168,0.9497661142734817,0.25450333831752997
BA(k=2),12,5,20291816,20,0.7540215045091953,0.7272035645477254,0.7458220193991124,0.20964685065681787,0.9560481980096829,0.20964685065681787,0.8651650298693871,0.7809358891131768,0.8365158368889183,0.3619329209039167,0.9429104256921303,0.25715919074172816
BA(k=2),12,6,20291817,20,0.7654770406945841,0.73327454293384,0.7539849704831141,0.2024605844335882,0.9590097117508083,0.2024605844335882,0.8779138449058124,0.7790200258502118,0.8238570804374283,0.3579311746426146,0.9289596264102661,0.30972646756143574
BA(k=2),12,7,20291818,20,0.8372160244161473,0.8143996827296515,0.8215284477388619,0.1957013288634717,0.9617009898810679,0.1957013288634717,0.9203710788109223,0.8579015602347408,0.8919367447358201,0.3044744000266363,0.9520552682135568,0.24899754230521548
BA(k=2),12,8,20291819,20,0.7413666677394659,0.709193177208407,0.7269838947089589,0.15782870114690092,0.9750901010942782,0.15782870114690092,0.8532631519952822,0.7594050682674687,0.8060254472985958,0.3375164257367616,0.9408517762013943,0.2770685652715045
BA(k=2),12,9,20291820,20,0.7850873426187575,0.7631854952313484,0.7701758617672179,0.19864457729495383,0.9605403319113082,0.19864457729495383,0.8712113467897167,0.8054228052801563,0.8422700367238847,0.3137901834827945,0.9491246688869022,0.2563025793899511
