family,n,instance,seed,ramp,g1,gf,b1,bf,layer,leakage,cum_leakage,distance,overlap,compressed_norm
3-regular,16,1,20332213,small,0.1,0.4,0.4,0.1,20,0.1102228690045182,0.853860968677901,0.2664309260549718,0.9396791759944798,0.9724422136429713
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,1,0.006843805071658351,0.006843805071658351,0.006843805071658351,0.9999531623321442,0.9999765808918438
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,2,0.01759657872762581,0.02444038379928416,0.02236625504893972,0.9995716380996269,0.9998217454872773
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,3,0.0172472862810261,0.041687670080310255,0.034530657071009434,0.9990768730055505,0.9996729734594048
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,4,0.006023879240955284,0.04771154932126555,0.03794838667198837,0.998934895252998,0.9996548237987234
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,5,0.010394609827578791,0.05810615914884433,0.041149668597636906,0.9987542136730123,0.9996007797268817
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,6,0.023368549892945206,0.08147470904178955,0.05752351376078702,0.9976733539231918,0.9993275887848242
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,7,0.030851266454625454,0.112325975496415,0.07864326061407576,0.9957596385546224,0.9988512547244649
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,8,0.028518789972958567,0.14084476546937358,0.09000390700516371,0.994396544212857,0.9984440433409952
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,9,0.016943569973137583,0.15778833544251117,0.08910478105381772,0.9943352585741001,0.9983002670137276
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,10,0.01423714205116258,0.17202547749367375,0.08541722204371026,0.9945549481335317,0.9981987411862903
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,11,0.03195844177904825,0.203983919272722,0.09136054372247922,0.9935183500828562,0.9976870175084721
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,12,0.04892081064751062,0.2529047299202326,0.10537570845063426,0.9909463351121398,0.9964868986547397
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,13,0.06032822013414632,0.3132329500543789,0.11793548478593659,0.9877377108561651,0.994659059701357
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,14,0.0658198378950448,0.3790527879494237,0.12748355427257063,0.9844256198210912,0.9924789136225802
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,15,0.06722671456028785,0.44627950250971155,0.14089644920131997,0.9803972431944984,0.9901994560869468
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,16,0.06790230149978044,0.5141818040094921,0.16309572894337301,0.9747628302407236,0.9878685339081902
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,17,0.07137540517317427,0.5855572091826664,0.19058878918810537,0.9674546157101385,0.9852866546453787
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,18,0.07919967385762011,0.6647568830402866,0.21723753078260655,0.9591251521981702,0.9820983675188192
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,19,0.09015556274522908,0.7549124457855156,0.24059997655662518,0.9502235001076799,0.9779515212878497
3-regular,12,2,20331814,small,0.1,0.4,0.4,0.1,20,0.10150462378940277,0.8564170695749184,0.26261685106328114,0.9404723022441217,0.9726695170193176
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,1,0.006917248898995818,0.006917248898995818,0.006917248898995818,0.999952151667666,0.9999760755476464
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,2,0.01703499462612251,0.02395224352511833,0.022482321677135146,0.999578253866548,0.9998309660266389
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,3,0.01505683968005813,0.03900908320517645,0.03397569098299405,0.9991404712696812,0.9997175862235357
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,4,0.003713224629246727,0.04272230783442318,0.03625245213482117,0.9990536394975154,0.9997106902336625
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,5,0.010595603015740224,0.0533179108501634,0.03949502513922713,0.9988746713006301,0.9996545390104519
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,6,0.022861871323504604,0.07617978217366801,0.05709030848416706,0.9977636534899128,0.9993930819271196
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,7,0.02938391444900729,0.1055636966226753,0.07880343927040712,0.9958566248278067,0.998961019147114
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,8,0.02455219620618388,0.13011589282885916,0.0898922794229535,0.9946210027346349,0.9986592549197612
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,9,0.011199923163219619,0.14131581599207876,0.08812716146692984,0.9947163121210423,0.9985964496021548
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,10,0.016971906306688277,0.15828772229876703,0.08446102130146788,0.9948876336413838,0.9984522139563539
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,11,0.035543151959511965,0.193830874258279,0.09393075630815345,0.9934106712319172,0.9978193763919038
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,12,0.04992439050823448,0.2437552647665135,0.11416304973680036,0.9900608451826867,0.9965696479100239
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,13,0.057179275294731456,0.3009345400612449,0.1326784563059953,0.9861504198776068,0.9949279338787702
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,14,0.05735505543654407,0.358289595497789,0.1447224545566019,0.9828562240763709,0.9932733718509469
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,15,0.05356719660678517,0.41185679210457415,0.15378446264255707,0.9800940693023418,0.9918278815781684
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,16,0.05193744941919571,0.46379424152376986,0.16534687798026995,0.9769317014739853,0.9904670857851179
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,17,0.05791083459012952,0.5217050761138994,0.18082139160152902,0.9726462030375402,0.9887726651059573
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,18,0.07067835058055817,0.5923834266944575,0.19753175434286285,0.9671685916143637,0.9862433543603483
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,19,0.0856950825664346,0.6780785092608922,0.21331839343471956,0.9606701623091335,0.9825132603908621
3-regular,14,2,20332014,small,0.1,0.4,0.4,0.1,20,0.09917404949353238,0.7772525587544246,0.22924043374932343,0.9530320322590952,0.9774951737737319
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,1,0.008076658140183329,0.008076658140183329,0.008076658140183329,0.9999347675932847,0.9999673832647163
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,2,0.02003240148855055,0.028109059628733876,0.026417712323241718,0.9994177893003582,0.9997667080293714
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,3,0.01813109486700996,0.04624015449574384,0.04027500343315522,0.9987913668863798,0.99960228785393
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,4,0.004960019237218668,0.051200173732962505,0.04320238158299061,0.9986569035319666,0.9995899819886025
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,5,0.01187275590535191,0.06307292963831442,0.04617232691408742,0.9984536433542989,0.9995194694247769
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,6,0.026531442618824844,0.08960437225713926,0.06542509331552472,0.9970274808944315,0.9991672794441123
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,7,0.03527476197692587,0.12487913423406513,0.09102592603874402,0.9944026744834858,0.9985444123719388
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,8,0.03168020388941113,0.15655933812347628,0.1058309486177022,0.9924455365379059,0.9980417366827613
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,9,0.017437930433237683,0.17399726855671396,0.10584006387437254,0.992294888228004,0.9978893860257996
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,10,0.01774422287353614,0.1917414914302501,0.10054193131261549,0.9926831084909589,0.9977316118563954
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,11,0.03915001513192845,0.23089150656217855,0.10520476045946794,0.9914361486289339,0.9969632117649732
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,12,0.05857273907002352,0.2894642456322021,0.12131340671586804,0.9879009433396402,0.995241116438909
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,13,0.07142299861791261,0.3608872442501147,0.13861444176591556,0.9831234649420961,0.9926749896713382
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,14,0.07719967250324741,0.4380869167533621,0.15380628168399457,0.9779678626238356,0.9896685534482649
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,15,0.07821156581416033,0.5162984825675224,0.17243782925644802,0.9719300209092832,0.9865732596504309
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,16,0.079087544336148,0.5953860269036704,0.1998845289662447,0.9637814250425781,0.98339816808257
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,17,0.0846185094155323,0.6800045363192027,0.2344768994743457,0.9528905506485714,0.9797508177350231
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,18,0.09632842171156852,0.7763329580307712,0.2706231399797799,0.9396372230338383,0.975003846158058
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,19,0.11177562058362639,0.8881085786143975,0.3050925319094673,0.9246402915010145,0.9685756091633472
3-regular,16,2,20332214,small,0.1,0.4,0.4,0.1,20,0.12698326171176683,1.0150918403261644,0.3388360070836854,0.907988783459258,0.9602155809562728
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,1,0.006311940397777458,0.006311940397777458,0.006311940397777458,0.9999601594084104,0.9999800795057948
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,2,0.015920930099076573,0.022232870496854032,0.02050157730990352,0.9996431851851111,0.9998533309406918
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,3,0.014799607790269995,0.03703247828712403,0.031236501228953505,0.9992559848987592,0.9997437946806434
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,4,0.004279436121425191,0.04131191440854922,0.03380083764222068,0.9991634497161713,0.9997346355053099
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,5,0.009720958412031043,0.05103287282058026,0.03709868590197968,0.9989992659608368,0.9996873733305257
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,6,0.021093068467517843,0.0721259412880981,0.05323946814260644,0.9980477572747454,0.999464820220857
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,7,0.027294847634750673,0.09942078892284877,0.07274794425630571,0.9964464221165911,0.9990920468864247
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,8,0.023472438915281148,0.1228932278381299,0.08208904247912004,0.9954489023002281,0.9988162807859475
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,9,0.011391463361732112,0.13428469119986203,0.07976471478259643,0.9955730463178353,0.9987513190607317
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,10,0.014599637080504524,0.14888432828036655,0.07705145978856773,0.9956782890524135,0.9986446054140921
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,11,0.031364723244160966,0.1802490515245275,0.08769514135492311,0.9943090406708194,0.9981519433725944
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,12,0.0445031919396204,0.2247522434641479,0.10737965187644687,0.9914003738914315,0.9971593493347356
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,13,0.05129507881549962,0.2760473222796475,0.12375002718269972,0.9882017954810667,0.9958391350288387
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,14,0.05181924353428065,0.32786656581392815,0.13248452907856045,0.9857590606689868,0.9944899943461072
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,15,0.04861591198795557,0.3764824778018837,0.13745492558131275,0.9839279127357933,0.9933009825607236
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,16,0.04664540559417191,0.4231278833960556,0.14446716957473701,0.9818746904634417,0.9922051441577261
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,17,0.05057051553018847,0.4736983989262441,0.15470384596882134,0.9791085115133313,0.9909155721109969
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,18,0.06014409608556831,0.5338424950118125,0.16486404156409717,0.9757782616561715,0.9890886506062614
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,19,0.07166006737860171,0.6055025623904142,0.17218002062997514,0.9721896666886234,0.9864893276165775
3-regular,12,3,20331815,small,0.1,0.4,0.4,0.1,20,0.08183413230684494,0.6873366946972591,0.17746362302264498,0.9682901649914032,0.9830891965081269
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,1,0.006780013317903207,0.006780013317903207,0.006780013317903207,0.9999540314194149,0.999977015445561
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,2,0.016750129461627263,0.023530142779530472,0.022109438147822628,0.9995923195246582,0.9998367189608668
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,3,0.014982692560004444,0.03851283533953491,0.033579088072212805,0.9991607319065836,0.9997244537901857
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,4,0.003898353674050283,0.04241118901358519,0.035903751638309014,0.9990723808961645,0.9997168530862702
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,5,0.010033406244707744,0.05244459525829293,0.03871257793782976,0.9989172271813148,0.999666502941778
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,6,0.022292304271268156,0.07473689952956108,0.05547608080665,0.9978793245695433,0.9994179157260092
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,7,0.029347264277154984,0.10408416380671606,0.07719574500191069,0.9960079012402617,0.9989869410325488
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,8,0.02546265689142877,0.12954682069814483,0.08933320104575242,0.9946740951629344,0.9986623861233567
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,9,0.012628283698864675,0.1421751043970095,0.08870259084467065,0.9946515436932661,0.9985825393568709
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,10,0.015534155203361336,0.15770925960037083,0.08417951432820431,0.9949210766139533,0.9984617057907292
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,11,0.034032250632805724,0.19174151023317657,0.09002295649643503,0.9938322712290997,0.9978815480042703
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,12,0.04944127954942321,0.24118278978259977,0.1079914319476454,0.9908320526667278,0.9966559806291814
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,13,0.058370223065592454,0.29955301284819225,0.12834236887848932,0.9867308578576812,0.99494525516894
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,14,0.060436549849029284,0.35998956269722154,0.14534686978410688,0.9825967895809672,0.9931079922271963
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,15,0.05797624009036779,0.4179658027875893,0.15945134716330134,0.9787968920415655,0.9914142624607106
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,16,0.056185130826483944,0.4741509336140733,0.17316696858852504,0.9749814960256286,0.9898209286959563
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,17,0.06061874643295831,0.5347696800470316,0.18818681196877715,0.970514066296494,0.9879629742381146
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,18,0.07208476764334248,0.6068544476903741,0.20541814929518484,0.9647132439946084,0.9853297035709554
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,19,0.08687912701811781,0.693733574708492,0.22592153233283047,0.9569377502982789,0.9814920488866914
3-regular,14,3,20332015,small,0.1,0.4,0.4,0.1,20,0.10092382200944923,0.7946573967179412,0.2505218553950606,0.9468427800028026,0.9762894161972676
3-regular,16,3,20332215,small,0.1,0.4,0.4,0.1,1,0.007890653184642072,0.007890653184642072,0.007890653184642072,0.9999377375923177,0.9999688683115698
3-regular,16,3,20332215,small,0.1,0.4,0.4,0.1,2,0.01939837875913451,0.027289031943776583,0.02574131757976625,0.999449414232696,0.9997806961998414
3-regular,16,3,20332215,small,0.1,0.4,0.4,0.1,3,0.017492032425388812,0.044781064369165395,0.0392050400113463,0.9988592540699354,0.9996276653311815
